# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 20:32:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpkd37ey9d/ghaz6qxv.json
# random
#   seed = 15198
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cmb/cmb-20230727213247.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,zeta,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-671794,0,0.000230342,0,1,1,671797,118.663,0.0727909,0.545405,1.16755e-07,1.18663,0.0727909,0.472615,4.15e-05,2.94726e-05,0.454565,1.18663,0.0727909,0.472615,2.94726e-05,0.454565,1.16755e-07,118.663,0.545405,0.0169449,0.417377,1070.99,0,0,2.50166,2.50166,0.0364037,215.89,1.84752,0.102496,-85.6798,0.106816,0.0802158
-671795,0.75,0.000230342,2,4,1,671796,118.663,0.0727911,0.545406,9.73093e-07,1.18663,0.0727911,0.472615,4.15e-05,2.94725e-05,0.454565,1.18663,0.0727911,0.472615,2.94725e-05,0.454565,9.73093e-07,118.663,0.545406,0.0169447,0.417376,1070.99,0,0,2.50166,2.50166,0.0364036,215.89,1.84752,0.102497,-85.6796,0.106816,0.0802166
-671795,0.5,0.000230342,1,2,1,671798,118.663,0.0727912,0.545406,2.64007e-06,1.18663,0.0727912,0.472615,4.15e-05,2.94724e-05,0.454565,1.18663,0.0727912,0.472615,2.94724e-05,0.454565,2.64007e-06,118.663,0.545406,0.0169447,0.417375,1070.99,0,0,2.50166,2.50166,0.0364036,215.891,1.84752,0.102497,-85.6795,0.106816,0.0802171
-671796,0.833331,0.000230342,2,6,1,671798,118.663,0.072791,0.545403,1.52462e-06,1.18663,0.072791,0.472612,4.15e-05,2.94726e-05,0.454567,1.18663,0.072791,0.472612,2.94726e-05,0.454567,1.52462e-06,118.663,0.545403,0.0169448,0.417377,1070.99,0,0,2.50166,2.50166,0.0364038,215.89,1.84752,0.102496,-85.6799,0.106815,0.0802159
-671796,0.749999,0.000230342,2,4,1,671797,118.663,0.072791,0.545404,2.21476e-06,1.18663,0.072791,0.472613,4.15e-05,2.94727e-05,0.454566,1.18663,0.072791,0.472613,2.94727e-05,0.454566,2.21476e-06,118.663,0.545404,0.0169448,0.417377,1070.99,0,0,2.50166,2.50166,0.0364037,215.89,1.84752,0.102496,-85.6799,0.106815,0.0802159
-671795,0.888889,0.000230342,3,9,1,671798,118.662,0.0727905,0.545405,3.51297e-06,1.18662,0.0727905,0.472615,4.15e-05,2.94732e-05,0.454565,1.18662,0.0727905,0.472615,2.94732e-05,0.454565,3.51297e-06,118.662,0.545405,0.0169452,0.417382,1070.99,0,0,2.50166,2.50166,0.0364038,215.889,1.84752,0.102493,-85.6808,0.106815,0.0802133
-671794,0.5,0.000230342,1,2,1,671799,118.662,0.0727903,0.545406,1.51382e-06,1.18662,0.0727903,0.472615,4.15e-05,2.94732e-05,0.454565,1.18662,0.0727903,0.472615,2.94732e-05,0.454565,1.51382e-06,118.662,0.545406,0.0169453,0.417382,1070.99,0,0,2.50166,2.50166,0.0364038,215.889,1.84752,0.102493,-85.6808,0.106816,0.0802131
-671794,0.75,0.000230342,2,4,1,671795,118.662,0.0727901,0.545406,6.80003e-07,1.18662,0.0727901,0.472616,4.15e-05,2.94731e-05,0.454565,1.18662,0.0727901,0.472616,2.94731e-05,0.454565,6.80003e-07,118.662,0.545406,0.0169453,0.417382,1070.99,0,0,2.50166,2.50166,0.0364038,215.889,1.84752,0.102493,-85.6808,0.106816,0.0802131
-671793,0.666667,0.000230342,1,3,1,671797,118.662,0.0727901,0.545407,6.63477e-07,1.18662,0.0727901,0.472617,4.15e-05,2.9473e-05,0.454563,1.18662,0.0727901,0.472617,2.9473e-05,0.454563,6.63477e-07,118.662,0.545407,0.0169452,0.417382,1070.99,0,0,2.50166,2.50166,0.0364038,215.889,1.84752,0.102493,-85.6806,0.106816,0.0802134
-671794,0.5,0.000230342,1,2,1,671797,118.662,0.0727902,0.545407,2.60676e-06,1.18662,0.0727902,0.472617,4.15e-05,2.94731e-05,0.454563,1.18662,0.0727902,0.472617,2.94731e-05,0.454563,2.60676e-06,118.662,0.545407,0.0169453,0.417382,1070.99,0,0,2.50166,2.50166,0.0364038,215.889,1.84752,0.102493,-85.6808,0.106816,0.080213
-671794,0.749999,0.000230342,2,4,1,671797,118.662,0.0727902,0.545409,3.67102e-06,1.18662,0.0727902,0.472619,4.15e-05,2.94732e-05,0.454562,1.18662,0.0727902,0.472619,2.94732e-05,0.454562,3.67102e-06,118.662,0.545409,0.0169453,0.417382,1070.99,0,0,2.50165,2.50165,0.0364038,215.889,1.84752,0.102493,-85.6808,0.106816,0.080213
-671794,0.8,0.000230342,2,5,1,671795,118.662,0.0727904,0.545409,6.47457e-06,1.18662,0.0727904,0.472619,4.15e-05,2.94732e-05,0.454561,1.18662,0.0727904,0.472619,2.94732e-05,0.454561,6.47457e-06,118.662,0.545409,0.0169453,0.417382,1070.99,0,0,2.50165,2.50165,0.0364037,215.889,1.84752,0.102493,-85.6808,0.106815,0.0802131
-671795,0.9,0.000230342,3,10,1,671796,118.662,0.0727901,0.545409,7.11553e-06,1.18662,0.0727901,0.472619,4.15e-05,2.94731e-05,0.454561,1.18662,0.0727901,0.472619,2.94731e-05,0.454561,7.11553e-06,118.662,0.545409,0.0169453,0.417383,1070.99,0,0,2.50165,2.50165,0.0364037,215.889,1.84752,0.102493,-85.6809,0.106815,0.0802129
-671795,0.999999,0.000230342,3,7,0,671796,118.662,0.0727902,0.545408,8.10727e-06,1.18662,0.0727902,0.472618,4.15e-05,2.94732e-05,0.454562,1.18662,0.0727902,0.472618,2.94732e-05,0.454562,8.10727e-06,118.662,0.545408,0.0169453,0.417383,1070.99,0,0,2.50165,2.50165,0.0364038,215.889,1.84751,0.102493,-85.681,0.106815,0.0802128
-671795,0.85714,0.000230342,2,7,1,671798,118.662,0.0727906,0.545411,1.10366e-05,1.18662,0.0727906,0.47262,4.15e-05,2.94732e-05,0.45456,1.18662,0.0727906,0.47262,2.94732e-05,0.45456,1.10366e-05,118.662,0.545411,0.0169452,0.417382,1070.99,0,0,2.50165,2.50165,0.0364037,215.889,1.84751,0.102493,-85.6809,0.106815,0.0802132
-671795,0.916665,0.000230342,3,12,1,671796,118.661,0.0727906,0.545409,9.44874e-06,1.18661,0.0727906,0.472619,4.15e-05,2.94733e-05,0.454561,1.18661,0.0727906,0.472619,2.94733e-05,0.454561,9.44874e-06,118.661,0.545409,0.0169453,0.417383,1070.99,0,0,2.50165,2.50165,0.0364037,215.889,1.84751,0.102493,-85.681,0.106815,0.0802129
-671795,0.857143,0.000230342,2,7,1,671796,118.661,0.0727905,0.545409,8.40514e-06,1.18661,0.0727905,0.472619,4.15e-05,2.94734e-05,0.454561,1.18661,0.0727905,0.472619,2.94734e-05,0.454561,8.40514e-06,118.661,0.545409,0.0169453,0.417383,1070.99,0,0,2.50165,2.50165,0.0364037,215.889,1.84751,0.102493,-85.6811,0.106815,0.0802126
-671793,0.90909,0.000230342,3,11,1,671797,118.66,0.0727897,0.545413,6.42765e-06,1.1866,0.0727897,0.472623,4.15e-05,2.94738e-05,0.454558,1.1866,0.0727897,0.472623,2.94738e-05,0.454558,6.42765e-06,118.66,0.545413,0.0169457,0.417388,1070.99,0,0,2.50165,2.50165,0.0364038,215.888,1.84752,0.10249,-85.6817,0.106816,0.0802102
-671792,0.799998,0.000230342,2,5,1,671795,118.661,0.0727894,0.545412,3.99341e-06,1.18661,0.0727894,0.472623,4.15e-05,2.94737e-05,0.454559,1.18661,0.0727894,0.472623,2.94737e-05,0.454559,3.99341e-06,118.661,0.545412,0.0169457,0.417388,1070.99,0,0,2.50165,2.50165,0.0364038,215.888,1.84752,0.10249,-85.6818,0.106817,0.0802099
-671791,0.499999,0.000230342,1,2,1,671795,118.66,0.0727894,0.545412,1.4387e-06,1.1866,0.0727894,0.472622,4.15e-05,2.94738e-05,0.454559,1.1866,0.0727894,0.472622,2.94738e-05,0.454559,1.4387e-06,118.66,0.545412,0.0169458,0.417389,1070.99,0,0,2.50165,2.50165,0.0364038,215.888,1.84752,0.10249,-85.6818,0.106818,0.0802096
-671791,0.499999,0.000230342,1,2,1,671792,118.66,0.0727894,0.545411,4.25041e-08,1.1866,0.0727894,0.472622,4.15e-05,2.94738e-05,0.454559,1.1866,0.0727894,0.472622,2.94738e-05,0.454559,4.25041e-08,118.66,0.545411,0.0169458,0.417389,1070.99,0,0,2.50165,2.50165,0.0364039,215.888,1.84752,0.10249,-85.6817,0.106818,0.0802097
-671791,0.75,0.000230342,2,4,1,671791,118.661,0.0727894,0.545412,1.01078e-06,1.18661,0.0727894,0.472623,4.15e-05,2.94737e-05,0.454558,1.18661,0.0727894,0.472623,2.94737e-05,0.454558,1.01078e-06,118.661,0.545412,0.0169457,0.417388,1070.99,0,0,2.50165,2.50165,0.0364038,215.888,1.84752,0.10249,-85.6816,0.106818,0.0802101
-671790,0.75,0.000230342,2,4,1,671791,118.661,0.0727896,0.545414,8.31753e-07,1.18661,0.0727896,0.472624,4.15e-05,2.94738e-05,0.454556,1.18661,0.0727896,0.472624,2.94738e-05,0.454556,8.31753e-07,118.661,0.545414,0.0169457,0.417388,1070.99,0,0,2.50164,2.50164,0.0364037,215.888,1.84752,0.10249,-85.6816,0.106818,0.08021
-671790,0,0.000230342,0,1,1,671792,118.661,0.0727896,0.545414,8.31753e-07,1.18661,0.0727896,0.472624,4.15e-05,2.94738e-05,0.454556,1.18661,0.0727896,0.472624,2.94738e-05,0.454556,8.31753e-07,118.661,0.545414,0.0169457,0.417388,1070.99,0,0,2.50164,2.50164,0.0364037,215.888,1.84752,0.10249,-85.6816,0.106818,0.08021
-671790,0.5,0.000230342,1,2,1,671791,118.66,0.0727896,0.545415,2.82234e-07,1.1866,0.0727896,0.472625,4.15e-05,2.94739e-05,0.454556,1.1866,0.0727896,0.472625,2.94739e-05,0.454556,2.82234e-07,118.66,0.545415,0.0169458,0.417389,1070.99,0,0,2.50164,2.50164,0.0364037,215.888,1.84752,0.10249,-85.6816,0.106819,0.0802097
-671790,0,0.000230342,0,1,1,671791,118.66,0.0727896,0.545415,2.82234e-07,1.1866,0.0727896,0.472625,4.15e-05,2.94739e-05,0.454556,1.1866,0.0727896,0.472625,2.94739e-05,0.454556,2.82234e-07,118.66,0.545415,0.0169458,0.417389,1070.99,0,0,2.50164,2.50164,0.0364037,215.888,1.84752,0.10249,-85.6816,0.106819,0.0802097
-671789,0.8,0.000230342,2,5,1,671791,118.66,0.0727894,0.545416,1.08595e-06,1.1866,0.0727894,0.472627,4.15e-05,2.94738e-05,0.454554,1.1866,0.0727894,0.472627,2.94738e-05,0.454554,1.08595e-06,118.66,0.545416,0.0169458,0.417389,1070.99,0,0,2.50164,2.50164,0.0364037,215.888,1.84752,0.10249,-85.6816,0.106819,0.0802097
-671790,0.666666,0.000230342,1,3,1,671791,118.661,0.0727893,0.545415,1.48817e-06,1.18661,0.0727893,0.472626,4.15e-05,2.94737e-05,0.454555,1.18661,0.0727893,0.472626,2.94737e-05,0.454555,1.48817e-06,118.661,0.545415,0.0169458,0.417388,1070.99,0,0,2.50164,2.50164,0.0364037,215.888,1.84752,0.10249,-85.6816,0.106819,0.0802099
-671790,0.75,0.000230342,2,4,1,671792,118.661,0.0727895,0.545417,1.03315e-06,1.18661,0.0727895,0.472627,4.15e-05,2.94736e-05,0.454554,1.18661,0.0727895,0.472627,2.94736e-05,0.454554,1.03315e-06,118.661,0.545417,0.0169456,0.417387,1070.99,0,0,2.50164,2.50164,0.0364036,215.889,1.84752,0.102491,-85.6813,0.106819,0.0802106
-671790,0,0.000230342,0,1,1,671791,118.661,0.0727895,0.545417,1.03315e-06,1.18661,0.0727895,0.472627,4.15e-05,2.94736e-05,0.454554,1.18661,0.0727895,0.472627,2.94736e-05,0.454554,1.03315e-06,118.661,0.545417,0.0169456,0.417387,1070.99,0,0,2.50164,2.50164,0.0364036,215.889,1.84752,0.102491,-85.6813,0.106819,0.0802106
-671790,0,0.000230342,0,1,1,671794,118.661,0.0727895,0.545417,1.03315e-06,1.18661,0.0727895,0.472627,4.15e-05,2.94736e-05,0.454554,1.18661,0.0727895,0.472627,2.94736e-05,0.454554,1.03315e-06,118.661,0.545417,0.0169456,0.417387,1070.99,0,0,2.50164,2.50164,0.0364036,215.889,1.84752,0.102491,-85.6813,0.106819,0.0802106
-671789,0.75,0.000230342,2,4,1,671792,118.66,0.0727897,0.545417,6.46436e-07,1.1866,0.0727897,0.472628,4.15e-05,2.94738e-05,0.454553,1.1866,0.0727897,0.472628,2.94738e-05,0.454553,6.46436e-07,118.66,0.545417,0.0169457,0.417388,1070.99,0,0,2.50164,2.50164,0.0364036,215.889,1.84752,0.10249,-85.6815,0.106819,0.0802099
-671789,0,0.000230342,0,1,1,671790,118.66,0.0727897,0.545417,6.46436e-07,1.1866,0.0727897,0.472628,4.15e-05,2.94738e-05,0.454553,1.1866,0.0727897,0.472628,2.94738e-05,0.454553,6.46436e-07,118.66,0.545417,0.0169457,0.417388,1070.99,0,0,2.50164,2.50164,0.0364036,215.889,1.84752,0.10249,-85.6815,0.106819,0.0802099
-671790,0.5,0.000230342,1,2,1,671792,118.66,0.0727897,0.545417,2.80129e-06,1.1866,0.0727897,0.472627,4.15e-05,2.94738e-05,0.454554,1.1866,0.0727897,0.472627,2.94738e-05,0.454554,2.80129e-06,118.66,0.545417,0.0169457,0.417388,1070.99,0,0,2.50164,2.50164,0.0364036,215.889,1.84752,0.10249,-85.6815,0.106819,0.0802101
-671790,0.666667,0.000230342,1,3,1,671792,118.66,0.0727897,0.545417,4.12079e-06,1.1866,0.0727897,0.472627,4.15e-05,2.94739e-05,0.454554,1.1866,0.0727897,0.472627,2.94739e-05,0.454554,4.12079e-06,118.66,0.545417,0.0169458,0.417388,1070.99,0,0,2.50164,2.50164,0.0364037,215.888,1.84752,0.10249,-85.6817,0.106818,0.0802098
-671793,0.933333,0.000230342,3,15,1,671794,118.661,0.0727898,0.545417,1.18954e-05,1.18661,0.0727898,0.472627,4.15e-05,2.94736e-05,0.454553,1.18661,0.0727898,0.472627,2.94736e-05,0.454553,1.18954e-05,118.661,0.545417,0.0169456,0.417386,1070.99,0,0,2.50163,2.50163,0.0364036,215.888,1.84752,0.102491,-85.6815,0.106816,0.0802109
-671791,0.933333,0.000230342,3,15,1,671794,118.66,0.0727895,0.545417,8.77158e-06,1.1866,0.0727895,0.472628,4.15e-05,2.94739e-05,0.454553,1.1866,0.0727895,0.472628,2.94739e-05,0.454553,8.77158e-06,118.66,0.545417,0.0169458,0.417389,1070.99,0,0,2.50164,2.50164,0.0364037,215.888,1.84752,0.10249,-85.6819,0.106817,0.0802095
-671792,0.899999,0.000230342,3,10,1,671794,118.661,0.0727898,0.545421,1.29484e-05,1.18661,0.0727898,0.472631,4.15e-05,2.94736e-05,0.454549,1.18661,0.0727898,0.472631,2.94736e-05,0.454549,1.29484e-05,118.661,0.545421,0.0169456,0.417387,1070.99,0,0,2.50163,2.50163,0.0364035,215.889,1.84752,0.102491,-85.6815,0.106817,0.0802108
-671789,0.947368,0.000230342,4,19,1,671795,118.66,0.0727905,0.545429,1.51826e-05,1.1866,0.0727905,0.472639,4.15e-05,2.94743e-05,0.454541,1.1866,0.0727905,0.472639,2.94743e-05,0.454541,1.51826e-05,118.66,0.545429,0.0169458,0.417389,1070.99,0,0,2.50161,2.50161,0.0364033,215.888,1.84752,0.10249,-85.6816,0.106819,0.0802096
-671789,0.999999,0.000230342,3,7,0,671790,118.66,0.0727905,0.545429,1.47834e-05,1.1866,0.0727905,0.472639,4.15e-05,2.94743e-05,0.454541,1.1866,0.0727905,0.472639,2.94743e-05,0.454541,1.47834e-05,118.66,0.545429,0.0169458,0.417389,1070.99,0,0,2.50161,2.50161,0.0364033,215.888,1.84752,0.10249,-85.6816,0.106819,0.0802096
-671790,0.928569,0.000230342,3,14,1,671793,118.66,0.0727903,0.545428,1.6311e-05,1.1866,0.0727903,0.472638,4.15e-05,2.9474e-05,0.454542,1.1866,0.0727903,0.472638,2.9474e-05,0.454542,1.6311e-05,118.66,0.545428,0.0169457,0.417387,1070.99,0,0,2.50161,2.50161,0.0364033,215.889,1.84752,0.10249,-85.6815,0.106818,0.0802104
-671784,0.941173,0.000230342,4,17,1,671792,118.659,0.0727901,0.54544,1.1936e-05,1.18659,0.0727901,0.47265,4.15e-05,2.94745e-05,0.454531,1.18659,0.0727901,0.47265,2.94745e-05,0.454531,1.1936e-05,118.659,0.54544,0.016946,0.417391,1070.99,0,0,2.50159,2.50159,0.036403,215.888,1.84752,0.102488,-85.6817,0.106823,0.0802083
-671784,0.923076,0.000230342,3,13,1,671785,118.66,0.0727899,0.545439,1.0231e-05,1.1866,0.0727899,0.47265,4.15e-05,2.94743e-05,0.454531,1.1866,0.0727899,0.47265,2.94743e-05,0.454531,1.0231e-05,118.66,0.545439,0.0169459,0.41739,1070.99,0,0,2.50159,2.50159,0.036403,215.889,1.84752,0.102489,-85.6814,0.106823,0.0802088
-671784,0.923076,0.000230342,3,13,1,671787,118.661,0.0727894,0.545439,7.60903e-06,1.18661,0.0727894,0.47265,4.15e-05,2.94736e-05,0.454531,1.18661,0.0727894,0.47265,2.94736e-05,0.454531,7.60903e-06,118.661,0.545439,0.0169457,0.417387,1070.99,0,0,2.50159,2.50159,0.0364029,215.889,1.84752,0.10249,-85.6808,0.106824,0.0802103
-671783,0.909089,0.000230342,3,11,1,671786,118.661,0.0727894,0.545444,9.79426e-06,1.18661,0.0727894,0.472654,4.15e-05,2.94734e-05,0.454527,1.18661,0.0727894,0.472654,2.94734e-05,0.454527,9.79426e-06,118.661,0.545444,0.0169455,0.417386,1070.99,0,0,2.50158,2.50158,0.0364027,215.89,1.84752,0.102491,-85.6804,0.106825,0.0802112
-671781,0.875,0.000230342,3,8,1,671785,118.662,0.0727891,0.545448,4.67615e-06,1.18662,0.0727891,0.472658,4.15e-05,2.94728e-05,0.454523,1.18662,0.0727891,0.472658,2.94728e-05,0.454523,4.67615e-06,118.662,0.545448,0.0169453,0.417383,1070.99,0,0,2.50158,2.50158,0.0364025,215.89,1.84753,0.102493,-85.6796,0.106827,0.0802127
-671779,0.888887,0.000230342,3,9,1,671783,118.662,0.0727887,0.545451,4.95166e-06,1.18662,0.0727887,0.472662,4.15e-05,2.94732e-05,0.45452,1.18662,0.0727887,0.472662,2.94732e-05,0.45452,4.95166e-06,118.662,0.545451,0.0169456,0.417387,1070.99,0,0,2.50157,2.50157,0.0364025,215.89,1.84753,0.102491,-85.6802,0.106828,0.0802107
-671778,0.833333,0.000230342,2,6,1,671781,118.661,0.0727891,0.545454,3.73843e-06,1.18661,0.0727891,0.472665,4.15e-05,2.94733e-05,0.454517,1.18661,0.0727891,0.472665,2.94733e-05,0.454517,3.73843e-06,118.661,0.545454,0.0169456,0.417386,1070.99,0,0,2.50157,2.50157,0.0364024,215.89,1.84753,0.102491,-85.68,0.106829,0.0802109
-671777,0.499999,0.000230342,1,2,1,671779,118.661,0.0727891,0.545454,1.48899e-06,1.18661,0.0727891,0.472665,4.15e-05,2.94733e-05,0.454517,1.18661,0.0727891,0.472665,2.94733e-05,0.454517,1.48899e-06,118.661,0.545454,0.0169456,0.417386,1070.99,0,0,2.50157,2.50157,0.0364024,215.89,1.84753,0.102491,-85.6799,0.10683,0.0802109
-671776,0.5,0.000230342,1,2,1,671778,118.661,0.0727892,0.545454,6.77199e-07,1.18661,0.0727892,0.472665,4.15e-05,2.94733e-05,0.454516,1.18661,0.0727892,0.472665,2.94733e-05,0.454516,6.77199e-07,118.661,0.545454,0.0169456,0.417386,1070.99,0,0,2.50157,2.50157,0.0364023,215.89,1.84753,0.102491,-85.6798,0.10683,0.080211
-671778,0.75,0.000230342,2,4,1,671780,118.662,0.0727889,0.545453,3.75554e-06,1.18662,0.0727889,0.472664,4.15e-05,2.9473e-05,0.454517,1.18662,0.0727889,0.472664,2.9473e-05,0.454517,3.75554e-06,118.662,0.545453,0.0169455,0.417385,1070.99,0,0,2.50157,2.50157,0.0364023,215.89,1.84753,0.102492,-85.6797,0.106829,0.0802117
-671778,0.833332,0.000230342,2,6,1,671779,118.662,0.0727888,0.545455,5.99596e-06,1.18662,0.0727888,0.472666,4.15e-05,2.94731e-05,0.454516,1.18662,0.0727888,0.472666,2.94731e-05,0.454516,5.99596e-06,118.662,0.545455,0.0169455,0.417385,1070.99,0,0,2.50157,2.50157,0.0364023,215.89,1.84753,0.102491,-85.6798,0.106829,0.0802115
-671779,0.8,0.000230342,2,5,1,671782,118.662,0.0727885,0.545454,8.10631e-06,1.18662,0.0727885,0.472666,4.15e-05,2.9473e-05,0.454517,1.18662,0.0727885,0.472666,2.9473e-05,0.454517,8.10631e-06,118.662,0.545454,0.0169456,0.417386,1070.99,0,0,2.50157,2.50157,0.0364024,215.89,1.84753,0.102491,-85.6801,0.106828,0.0802111
-671780,0.899995,0.000230342,3,10,1,671781,118.662,0.0727886,0.545453,8.40869e-06,1.18662,0.0727886,0.472664,4.15e-05,2.9473e-05,0.454518,1.18662,0.0727886,0.472664,2.9473e-05,0.454518,8.40869e-06,118.662,0.545453,0.0169455,0.417385,1070.99,0,0,2.50157,2.50157,0.0364024,215.89,1.84753,0.102491,-85.68,0.106827,0.0802114
-671780,0.857142,0.000230342,2,7,1,671781,118.662,0.0727887,0.545453,9.06015e-06,1.18662,0.0727887,0.472664,4.15e-05,2.94731e-05,0.454518,1.18662,0.0727887,0.472664,2.94731e-05,0.454518,9.06015e-06,118.662,0.545453,0.0169456,0.417386,1070.99,0,0,2.50157,2.50157,0.0364024,215.89,1.84753,0.102491,-85.6801,0.106827,0.0802112
-671782,0.899996,0.000230342,3,10,1,671786,118.661,0.0727894,0.545449,1.18617e-05,1.18661,0.0727894,0.47266,4.15e-05,2.94733e-05,0.454521,1.18661,0.0727894,0.47266,2.94733e-05,0.454521,1.18617e-05,118.661,0.545449,0.0169455,0.417385,1070.99,0,0,2.50157,2.50157,0.0364025,215.89,1.84753,0.102491,-85.6803,0.106826,0.0802114
