# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 20:33:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpw4xpnlj0/8r7y57i6.json
# random
#   seed = 20212
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cmb/cmb-20230727213356.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,zeta,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-573430,0.666667,2.63387e-05,1,3,1,573435,66.65,0.226524,0.971372,2.93951e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285345,0.6665,0.226524,0.744848,9.34218e-05,0.0285345,2.93951e-07,66.65,0.971372,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.0783471
-573430,0.5,2.63387e-05,1,2,1,573432,66.65,0.226524,0.971372,4.90102e-08,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285345,0.6665,0.226524,0.744848,9.34218e-05,0.0285345,4.90102e-08,66.65,0.971372,0.0172292,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.078347
-573430,0.5,2.63387e-05,1,2,1,573433,66.65,0.226524,0.971372,3.83409e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285345,0.6665,0.226524,0.744848,9.34218e-05,0.0285345,3.83409e-07,66.65,0.971372,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.078347
-573430,0,2.63387e-05,0,1,1,573433,66.65,0.226524,0.971372,3.83409e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285345,0.6665,0.226524,0.744848,9.34218e-05,0.0285345,3.83409e-07,66.65,0.971372,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.078347
-573430,0.8,2.63387e-05,2,5,1,573433,66.65,0.226524,0.971372,6.48432e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285347,0.6665,0.226524,0.744848,9.34218e-05,0.0285347,6.48432e-07,66.65,0.971372,0.0172292,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.078347
-573430,0,2.63387e-05,0,1,1,573434,66.65,0.226524,0.971372,6.48432e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285347,0.6665,0.226524,0.744848,9.34218e-05,0.0285347,6.48432e-07,66.65,0.971372,0.0172292,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.078347
-573430,0.833333,2.63387e-05,2,6,1,573433,66.65,0.226524,0.971372,5.64577e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285348,0.6665,0.226524,0.744848,9.34218e-05,0.0285348,5.64577e-07,66.65,0.971372,0.0172292,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1828,0.193967,0.078347
-573430,0.75,2.63387e-05,2,4,1,573432,66.65,0.226524,0.971372,1.38798e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285342,0.6665,0.226524,0.744848,9.34218e-05,0.0285342,1.38798e-07,66.65,0.971372,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.0783471
-573430,0,2.63387e-05,0,1,1,573435,66.65,0.226524,0.971372,1.38798e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285342,0.6665,0.226524,0.744848,9.34218e-05,0.0285342,1.38798e-07,66.65,0.971372,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.0783471
-573430,0.75,2.63387e-05,2,4,1,573431,66.65,0.226524,0.971372,2.57685e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285341,0.6665,0.226524,0.744848,9.34218e-05,0.0285341,2.57685e-07,66.65,0.971372,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.078347
-573430,0.5,2.63387e-05,1,2,1,573432,66.65,0.226524,0.971372,4.03446e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285341,0.6665,0.226524,0.744848,9.34218e-05,0.0285341,4.03446e-07,66.65,0.971372,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.0783471
-573431,0.75,2.63387e-05,2,4,1,573431,66.65,0.226524,0.971372,1.01162e-06,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285343,0.6665,0.226524,0.744848,9.34218e-05,0.0285343,1.01162e-06,66.65,0.971372,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.0783471
-573430,0.666666,2.63387e-05,1,3,1,573434,66.65,0.226524,0.971372,6.97762e-07,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285345,0.6665,0.226524,0.744848,9.34218e-05,0.0285345,6.97762e-07,66.65,0.971372,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193967,0.0783471
-573431,0.5,2.63387e-05,1,2,1,573433,66.65,0.226524,0.971372,1.5269e-06,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285344,0.6665,0.226524,0.744848,9.34218e-05,0.0285344,1.5269e-06,66.65,0.971372,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193966,0.0783471
-573431,0.857143,2.63387e-05,2,7,1,573431,66.65,0.226524,0.971372,1.34106e-06,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285344,0.6665,0.226524,0.744848,9.34218e-05,0.0285344,1.34106e-06,66.65,0.971372,0.0172292,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1828,0.193966,0.078347
-573431,0.75,2.63387e-05,2,4,1,573434,66.65,0.226524,0.971372,2.25984e-06,0.6665,0.226524,0.744848,4.15e-05,9.34218e-05,0.0285344,0.6665,0.226524,0.744848,9.34218e-05,0.0285344,2.25984e-06,66.65,0.971372,0.0172292,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1829,0.193966,0.0783468
-573430,0.749999,2.63387e-05,2,4,1,573433,66.65,0.226524,0.971372,1.69165e-07,0.6665,0.226524,0.744849,4.15e-05,9.34218e-05,0.0285344,0.6665,0.226524,0.744849,9.34218e-05,0.0285344,1.69165e-07,66.65,0.971372,0.0172293,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1828,0.193967,0.0783467
-573430,0.666667,2.63387e-05,1,3,1,573431,66.65,0.226524,0.971372,1.20875e-07,0.6665,0.226524,0.744849,4.15e-05,9.34218e-05,0.0285344,0.6665,0.226524,0.744849,9.34218e-05,0.0285344,1.20875e-07,66.65,0.971372,0.0172293,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1828,0.193967,0.0783468
-573430,0,2.63387e-05,0,1,1,573435,66.65,0.226524,0.971372,1.20875e-07,0.6665,0.226524,0.744849,4.15e-05,9.34218e-05,0.0285344,0.6665,0.226524,0.744849,9.34218e-05,0.0285344,1.20875e-07,66.65,0.971372,0.0172293,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1828,0.193967,0.0783468
-573430,0,2.63387e-05,0,1,1,573431,66.65,0.226524,0.971372,1.20875e-07,0.6665,0.226524,0.744849,4.15e-05,9.34218e-05,0.0285344,0.6665,0.226524,0.744849,9.34218e-05,0.0285344,1.20875e-07,66.65,0.971372,0.0172293,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1828,0.193967,0.0783468
-573430,0,2.63387e-05,0,1,1,573431,66.65,0.226524,0.971372,1.20875e-07,0.6665,0.226524,0.744849,4.15e-05,9.34218e-05,0.0285344,0.6665,0.226524,0.744849,9.34218e-05,0.0285344,1.20875e-07,66.65,0.971372,0.0172293,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1828,0.193967,0.0783468
-573433,0.9375,2.63387e-05,4,16,1,573434,66.65,0.226524,0.971373,8.23537e-06,0.6665,0.226524,0.74485,4.15e-05,9.34218e-05,0.0285332,0.6665,0.226524,0.74485,9.34218e-05,0.0285332,8.23537e-06,66.65,0.971373,0.0172293,0.420889,1067.84,0,0,1.96296,1.96296,0.0273611,225.387,1.93466,0.100627,-76.1831,0.193964,0.0783467
-573431,0.874997,2.63387e-05,3,8,1,573434,66.65,0.226523,0.971373,3.5432e-06,0.6665,0.226523,0.74485,4.15e-05,9.34218e-05,0.0285333,0.6665,0.226523,0.74485,9.34218e-05,0.0285333,3.5432e-06,66.65,0.971373,0.0172293,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.183,0.193966,0.0783467
-573431,0.90909,2.63387e-05,3,11,1,573433,66.65,0.226524,0.971373,2.98836e-06,0.6665,0.226524,0.744849,4.15e-05,9.34218e-05,0.0285335,0.6665,0.226524,0.744849,9.34218e-05,0.0285335,2.98836e-06,66.65,0.971373,0.0172292,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1828,0.193966,0.078347
-573431,0.923076,2.63387e-05,3,13,1,573433,66.65,0.226524,0.971374,2.29489e-06,0.6665,0.226524,0.744849,4.15e-05,9.34218e-05,0.028533,0.6665,0.226524,0.744849,9.34218e-05,0.028533,2.29489e-06,66.65,0.971374,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193966,0.0783471
-573432,0.875,2.63387e-05,3,8,1,573435,66.65,0.226525,0.971373,3.55571e-06,0.6665,0.226525,0.744848,4.15e-05,9.34218e-05,0.0285338,0.6665,0.226525,0.744848,9.34218e-05,0.0285338,3.55571e-06,66.65,0.971373,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193966,0.0783474
-573432,0.941176,2.63387e-05,4,17,1,573432,66.65,0.226525,0.971373,4.31407e-06,0.6665,0.226525,0.744848,4.15e-05,9.34218e-05,0.0285338,0.6665,0.226525,0.744848,9.34218e-05,0.0285338,4.31407e-06,66.65,0.971373,0.0172292,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1828,0.193966,0.0783472
-573432,0.874999,2.63387e-05,3,8,1,573435,66.65,0.226524,0.971374,6.75199e-06,0.6665,0.226524,0.744849,4.15e-05,9.34218e-05,0.0285328,0.6665,0.226524,0.744849,9.34218e-05,0.0285328,6.75199e-06,66.65,0.971374,0.0172292,0.420888,1067.84,0,0,1.96296,1.96296,0.0273611,225.387,1.93466,0.100627,-76.1829,0.193965,0.0783471
-573432,0.933332,2.63387e-05,3,15,1,573434,66.65,0.226523,0.971373,6.86419e-06,0.6665,0.226523,0.74485,4.15e-05,9.34218e-05,0.0285334,0.6665,0.226523,0.74485,9.34218e-05,0.0285334,6.86419e-06,66.65,0.971373,0.0172293,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93466,0.100627,-76.1832,0.193965,0.0783465
-573432,0.944443,2.63387e-05,4,18,1,573433,66.65,0.226524,0.971373,5.25981e-06,0.6665,0.226524,0.744849,4.15e-05,9.34218e-05,0.0285334,0.6665,0.226524,0.744849,9.34218e-05,0.0285334,5.25981e-06,66.65,0.971373,0.0172292,0.420889,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1829,0.193965,0.078347
-573432,0.941176,2.63387e-05,4,17,1,573434,66.65,0.226525,0.971374,5.39318e-06,0.6665,0.226525,0.744849,4.15e-05,9.34218e-05,0.0285325,0.6665,0.226525,0.744849,9.34218e-05,0.0285325,5.39318e-06,66.65,0.971374,0.0172291,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100627,-76.1827,0.193965,0.0783475
-573432,0.92857,2.63387e-05,3,14,1,573433,66.65,0.226525,0.971374,5.32352e-06,0.6665,0.226525,0.744849,4.15e-05,9.34218e-05,0.0285326,0.6665,0.226525,0.744849,9.34218e-05,0.0285326,5.32352e-06,66.65,0.971374,0.0172291,0.420888,1067.84,0,0,1.96297,1.96297,0.0273611,225.387,1.93467,0.100628,-76.1827,0.193965,0.0783475
-573431,0.941175,2.63387e-05,4,17,1,573437,66.65,0.226527,0.971376,2.66941e-06,0.6665,0.226527,0.74485,4.15e-05,9.34218e-05,0.0285303,0.6665,0.226527,0.74485,9.34218e-05,0.0285303,2.66941e-06,66.65,0.971376,0.017229,0.420886,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1824,0.193967,0.0783481
-573431,0.857142,2.63387e-05,2,7,1,573433,66.65,0.226526,0.971376,2.40415e-06,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285303,0.6665,0.226526,0.74485,9.34218e-05,0.0285303,2.40415e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1824,0.193967,0.078348
-573430,0.90909,2.63387e-05,3,11,1,573434,66.65,0.226526,0.971376,1.13717e-06,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285308,0.6665,0.226526,0.74485,9.34218e-05,0.0285308,1.13717e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1825,0.193967,0.0783477
-573430,0.857143,2.63387e-05,2,7,1,573431,66.65,0.226526,0.971376,1.22436e-06,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.028531,0.6665,0.226526,0.74485,9.34218e-05,0.028531,1.22436e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1825,0.193967,0.0783476
-573431,0.9,2.63387e-05,3,10,1,573432,66.65,0.226526,0.971376,1.66787e-06,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285306,0.6665,0.226526,0.74485,9.34218e-05,0.0285306,1.66787e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1824,0.193967,0.0783479
-573431,0.75,2.63387e-05,2,4,1,573433,66.65,0.226526,0.971376,2.33357e-06,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285303,0.6665,0.226526,0.74485,9.34218e-05,0.0285303,2.33357e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1824,0.193967,0.0783479
-573431,0.857142,2.63387e-05,2,7,1,573433,66.65,0.226526,0.971376,3.01305e-06,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285303,0.6665,0.226526,0.74485,9.34218e-05,0.0285303,3.01305e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1825,0.193966,0.0783478
-573431,0.874999,2.63387e-05,3,8,1,573431,66.65,0.226526,0.971376,2.12326e-06,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285303,0.6665,0.226526,0.74485,9.34218e-05,0.0285303,2.12326e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1824,0.193967,0.0783479
-573431,0.666666,2.63387e-05,1,3,1,573435,66.65,0.226526,0.971376,3.25798e-06,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285301,0.6665,0.226526,0.74485,9.34218e-05,0.0285301,3.25798e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1825,0.193966,0.0783479
-573431,0.923076,2.63387e-05,3,13,1,573433,66.65,0.226526,0.971376,3.44984e-06,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285302,0.6665,0.226526,0.74485,9.34218e-05,0.0285302,3.44984e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1825,0.193966,0.0783478
-573432,0.941176,2.63387e-05,4,17,1,573433,66.65,0.226528,0.971375,5.03091e-06,0.6665,0.226528,0.744848,4.15e-05,9.34218e-05,0.0285311,0.6665,0.226528,0.744848,9.34218e-05,0.0285311,5.03091e-06,66.65,0.971375,0.017229,0.420886,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100629,-76.1823,0.193966,0.0783485
-573432,0.937499,2.63387e-05,4,16,1,573433,66.65,0.226528,0.971376,5.07758e-06,0.6665,0.226528,0.744848,4.15e-05,9.34218e-05,0.028531,0.6665,0.226528,0.744848,9.34218e-05,0.028531,5.07758e-06,66.65,0.971376,0.017229,0.420886,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1823,0.193966,0.0783485
-573432,0.937499,2.63387e-05,4,16,1,573433,66.65,0.226527,0.971376,5.73218e-06,0.6665,0.226527,0.744849,4.15e-05,9.34218e-05,0.0285306,0.6665,0.226527,0.744849,9.34218e-05,0.0285306,5.73218e-06,66.65,0.971376,0.017229,0.420886,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1825,0.193965,0.0783482
-573432,0.833331,2.63387e-05,2,6,1,573435,66.65,0.226527,0.971376,3.92189e-06,0.6665,0.226527,0.74485,4.15e-05,9.34218e-05,0.0285305,0.6665,0.226527,0.74485,9.34218e-05,0.0285305,3.92189e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1824,0.193966,0.078348
-573431,0.749998,2.63387e-05,2,4,1,573434,66.65,0.226526,0.971376,1.43012e-06,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285307,0.6665,0.226526,0.74485,9.34218e-05,0.0285307,1.43012e-06,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1824,0.193967,0.078348
-573430,0.666666,2.63387e-05,1,3,1,573437,66.65,0.226526,0.971376,9.38141e-07,0.6665,0.226526,0.744849,4.15e-05,9.34218e-05,0.0285311,0.6665,0.226526,0.744849,9.34218e-05,0.0285311,9.38141e-07,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1823,0.193967,0.078348
-573430,0.666667,2.63387e-05,1,3,1,573434,66.65,0.226526,0.971376,7.37459e-07,0.6665,0.226526,0.744849,4.15e-05,9.34218e-05,0.0285309,0.6665,0.226526,0.744849,9.34218e-05,0.0285309,7.37459e-07,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1823,0.193967,0.0783479
-573430,0.75,2.63387e-05,2,4,1,573432,66.65,0.226526,0.971376,5.00748e-07,0.6665,0.226526,0.744849,4.15e-05,9.34218e-05,0.0285311,0.6665,0.226526,0.744849,9.34218e-05,0.0285311,5.00748e-07,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1824,0.193967,0.0783479
-573430,0.8,2.63387e-05,2,5,1,573431,66.65,0.226526,0.971375,2.62588e-07,0.6665,0.226526,0.744849,4.15e-05,9.34218e-05,0.0285312,0.6665,0.226526,0.744849,9.34218e-05,0.0285312,2.62588e-07,66.65,0.971375,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1823,0.193967,0.0783479
-573430,0.8,2.63387e-05,2,5,1,573436,66.65,0.226526,0.971376,5.76853e-09,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285304,0.6665,0.226526,0.74485,9.34218e-05,0.0285304,5.76853e-09,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1823,0.193968,0.0783478
-573430,0.5,2.63387e-05,1,2,1,573432,66.65,0.226526,0.971376,1.44759e-07,0.6665,0.226526,0.74485,4.15e-05,9.34218e-05,0.0285305,0.6665,0.226526,0.74485,9.34218e-05,0.0285305,1.44759e-07,66.65,0.971376,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1824,0.193968,0.0783477
-573431,0.75,2.63387e-05,2,4,1,573433,66.65,0.226526,0.971375,1.1144e-06,0.6665,0.226526,0.744849,4.15e-05,9.34218e-05,0.0285312,0.6665,0.226526,0.744849,9.34218e-05,0.0285312,1.1144e-06,66.65,0.971375,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1823,0.193967,0.078348
-573431,0.9,2.63387e-05,3,10,1,573431,66.65,0.226526,0.971375,1.4464e-06,0.6665,0.226526,0.744849,4.15e-05,9.34218e-05,0.0285311,0.6665,0.226526,0.744849,9.34218e-05,0.0285311,1.4464e-06,66.65,0.971375,0.0172291,0.420887,1067.84,0,0,1.96297,1.96297,0.027361,225.388,1.93467,0.100628,-76.1823,0.193967,0.078348
-573431,0.833333,2.63387e-05,2,6,1,573433,66.65,0.226527,0.971376,1.96381e-06,0.6665,0.226527,0.744849,4.15e-05,9.34218e-05,0.0285307,0.6665,0.226527,0.744849,9.34218e-05,0.0285307,1.96381e-06,66.65,0.971376,0.017229,0.420886,1067.84,0,0,1.96296,1.96296,0.027361,225.388,1.93467,0.100628,-76.1823,0.193967,0.0783481
