# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 15:11:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpi2qg_nk_/akrprvub.json
# random
#   seed = 31466
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719161136.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,chi
-7.37062,0.867281,0.0767948,4,19,0,10.5745,0.320458,67.6553,0.0539975,0.320458,67.6553,0.0539975,70.5867,71.3866,72.6085,74.7166,75.1062,75.9836,76.0279,79.2289,79.7025,83.2319,84.6608,85.7004,85.7214,87.0221,88.097,89.4623,89.9208,90.0151,96.521,101.843,106.313,108.344,114.691,115.036,116.425,126.257,146.583,151.715,157.278,165.777,185.258,205.274,14.6846
-7.85559,0.940186,0.0767948,4,31,0,10.3901,0.274757,69.0023,0.00467212,0.274757,69.0023,0.00467212,71.1444,71.7908,72.793,74.5509,74.8789,75.6204,75.6579,78.3922,78.7999,81.8593,83.107,84.0177,84.0361,85.1787,86.1254,87.3309,87.7366,87.82,93.61,98.3859,102.42,104.259,110.025,110.339,111.605,120.598,139.323,144.072,149.228,157.118,175.254,193.943,15.6987
-9.04587,0.999187,0.0767948,5,63,0,9.45284,0.249575,58.285,1.12567,0.249575,58.285,1.12567,67.0331,68.4402,70.3924,73.4012,73.9219,75.0633,75.1199,78.9963,79.5406,83.426,84.9294,86.003,86.0245,87.3459,88.4217,89.7692,90.2174,90.3093,96.4681,101.3,105.255,107.027,112.48,112.774,113.951,122.173,138.721,142.834,147.271,154.013,169.336,184.948,16.6965
-8.45209,0.993955,0.0767948,5,31,0,9.47544,0.250973,65.9251,0.534152,0.250973,65.9251,0.534152,71.7242,72.8069,74.3592,76.8515,77.2938,78.2736,78.3225,81.7482,82.2399,85.8162,87.2283,88.2454,88.2658,89.5272,90.5615,91.8656,92.3014,92.3908,98.4746,103.35,107.397,109.224,114.895,115.202,116.436,125.123,142.9,147.365,152.197,159.567,176.421,193.703,16.7257
-8.7899,0.971775,0.0767948,3,15,0,9.67974,0.235729,65.0846,0.456425,0.235729,65.0846,0.456425,69.951,70.8923,72.2523,74.4565,74.8499,75.7237,75.7674,78.8428,79.2865,82.528,83.814,84.7422,84.7609,85.9142,86.8614,88.0577,88.4579,88.5401,94.1489,98.6682,102.432,104.134,109.431,109.719,110.873,119.02,135.768,139.985,144.554,151.53,167.511,183.927,17.3196
-10.1316,0.94937,0.0767948,5,31,0,11.075,0.214426,70.8027,0.0354623,0.214426,70.8027,0.0354623,72.7399,73.291,74.1405,75.6231,75.8992,76.5231,76.5547,78.8544,79.1975,81.7745,82.8273,83.5965,83.612,84.5781,85.3794,86.4008,86.7447,86.8155,91.7411,95.8252,99.2884,100.871,105.849,106.121,107.217,115.029,131.421,135.6,140.145,147.115,163.194,179.83,20.2274
-8.69122,1,0.0767948,2,7,0,10.4697,0.227435,70.5796,0.162545,0.227435,70.5796,0.162545,73.5607,74.2684,75.3301,77.1283,77.4576,78.1967,78.2339,80.9097,81.3038,84.233,85.4166,86.2773,86.2947,87.3713,88.261,89.3912,89.7708,89.8489,95.2415,99.6648,103.39,105.086,110.398,110.688,111.853,120.125,137.347,141.716,146.462,153.726,170.439,187.682,17.3577
-7.73144,0.965687,0.0767948,4,31,0,9.78753,0.336849,69.2802,-0.028956,0.336849,69.2802,-0.028956,71.5484,72.2903,73.4496,75.497,75.8802,76.7472,76.7911,79.993,80.4707,84.0535,85.5133,86.5781,86.5996,87.9347,89.0401,90.4466,90.9195,91.0168,97.752,103.286,107.946,110.067,116.701,117.062,118.515,128.813,150.138,155.527,161.369,170.296,190.763,211.796,15.4523
-9.09074,0.698441,0.0767948,2,3,0,10.8554,0.347321,69.5533,0.0107352,0.347321,69.5533,0.0107352,72.3387,73.164,74.4378,76.6582,77.0708,78.0019,78.0489,81.4623,81.9689,85.7529,87.2881,88.4059,88.4284,89.8278,90.9848,92.4549,92.9489,93.0504,100.063,105.803,110.624,112.815,119.66,120.032,121.529,132.127,154.017,159.54,165.525,174.665,195.605,217.105,18.1705
-8.91638,0.9913,0.0767948,4,23,0,10.5283,0.241263,67.2013,0.21252,0.241263,67.2013,0.21252,70.5755,71.3373,72.47,74.3687,74.7144,75.4882,75.5271,78.31,78.7178,81.7364,82.9505,83.8318,83.8495,84.95,85.858,87.0096,87.396,87.4754,92.9447,97.409,101.157,102.86,108.183,108.473,109.639,117.898,135.021,139.354,144.057,151.248,167.768,184.784,17.7402
-7.55638,0.985459,0.0767948,6,63,0,9.30266,0.353087,72.3263,-0.337469,0.353087,72.3263,-0.337469,71.1011,71.4065,72.012,73.3168,73.5844,74.2109,74.2433,76.7532,77.1478,80.228,81.5324,82.4985,82.5181,83.745,84.7723,86.0932,86.5405,86.6326,93.146,98.6438,103.345,105.501,112.301,112.673,114.172,124.87,147.279,152.975,159.161,168.63,190.394,212.808,15.0462
-7.59922,1,0.0767948,6,63,0,7.84355,0.277176,67.831,0.169433,0.277176,67.831,0.169433,71.3657,72.1944,73.4333,75.5214,75.9026,76.7568,76.7997,79.8783,80.33,83.6758,85.0221,85.9993,86.019,87.2394,88.2461,89.5228,89.9512,90.0392,96.0985,101.038,105.18,107.061,112.935,113.254,114.539,123.631,142.431,147.179,152.328,160.196,178.244,196.803,15.149
-8.32118,0.913033,0.0767948,4,23,0,9.22991,0.257466,64.4881,0.409237,0.257466,64.4881,0.409237,69.3932,70.3607,71.7632,74.0447,74.4528,75.3598,75.4052,78.6038,79.0659,82.4446,83.7863,84.7549,84.7744,85.9782,86.967,88.2161,88.634,88.7198,94.578,99.2983,103.229,105.007,110.537,110.837,112.042,120.542,138,142.394,147.152,154.414,171.041,188.109,16.3296
-7.73009,0.940117,0.0767948,4,27,0,10.43,0.298333,74.9229,-0.266185,0.298333,74.9229,-0.266185,74.6148,74.9884,75.6586,77.0028,77.2704,77.8905,77.9224,80.3509,80.7277,83.6421,84.8666,85.7711,85.7894,86.9357,87.8939,89.124,89.5403,89.626,95.6739,100.772,105.131,107.131,113.444,113.79,115.184,125.139,146.066,151.399,157.198,166.083,186.547,207.671,15.2171
-7.68183,0.917396,0.0767948,5,35,0,9.35835,0.305046,63.9864,0.299749,0.305046,63.9864,0.299749,68.7787,69.7812,71.2491,73.6639,74.0986,75.0669,75.1154,78.5509,79.0493,82.7046,84.1603,85.2126,85.2337,86.5426,87.6186,88.9786,89.4339,89.5274,95.9172,101.072,105.367,107.309,113.352,113.679,114.996,124.28,143.329,148.118,153.303,161.213,179.306,197.86,15.001
-7.37515,0.997782,0.0767948,4,31,0,9.23949,0.327321,74.1887,-0.319126,0.327321,74.1887,-0.319126,73.2387,73.5589,74.1739,75.4714,75.7353,76.3515,76.3833,78.8375,79.2221,82.2186,83.4857,84.4238,84.4429,85.6339,86.6311,87.9132,88.3473,88.4368,94.7603,100.103,104.675,106.773,113.397,113.76,115.222,125.661,147.579,153.159,159.222,168.509,189.877,211.908,14.5708
-7.49922,0.980699,0.0767948,5,63,0,7.93232,0.355762,67.3985,-0.0302666,0.355762,67.3985,-0.0302666,69.7125,70.4713,71.6568,73.749,74.1404,75.0257,75.0705,78.3367,78.8236,82.4721,83.9571,85.0399,85.0617,86.4186,87.5416,88.9698,89.45,89.5487,96.3782,101.981,106.693,108.835,115.533,115.898,117.364,127.745,149.205,154.622,160.493,169.459,190.001,211.095,14.9183
-7.63008,0.999929,0.0767948,5,47,0,7.9324,0.273096,68.5541,0.106481,0.273096,68.5541,0.106481,71.5413,72.2965,73.4391,75.3911,75.7501,76.5572,76.5979,79.5304,79.9632,83.1841,84.4866,85.434,85.4531,86.6383,87.6177,88.8616,89.2794,89.3653,95.2959,100.153,104.237,106.095,111.906,112.222,113.495,122.517,141.228,145.963,151.1,158.954,176.987,195.549,15.2362
-7.32563,0.9545,0.0767948,4,19,0,8.25787,0.324309,67.9414,-0.0257866,0.324309,67.9414,-0.0257866,70.1163,70.822,71.9242,73.87,74.2341,75.0581,75.0998,78.1436,78.5978,82.006,83.3953,84.409,84.4294,85.7007,86.7534,88.0933,88.5439,88.6365,95.0579,100.339,104.79,106.816,113.157,113.502,114.892,124.746,145.173,150.339,155.941,164.503,184.143,204.337,14.6065
-7.69475,0.96937,0.0767948,5,31,0,8.39444,0.346424,76.7045,-0.485199,0.346424,76.7045,-0.485199,73.5118,73.5567,73.8262,74.6704,74.8653,75.3394,75.3645,77.4289,77.7694,80.519,81.7205,82.6209,82.6393,83.7942,84.7697,86.0338,86.4642,86.553,92.9238,98.407,103.147,105.333,112.266,112.648,114.184,125.194,148.441,154.375,160.826,170.713,193.477,216.958,14.929
-7.67865,0.985866,0.0767948,2,3,0,7.78074,0.348612,76.5941,-0.473699,0.348612,76.5941,-0.473699,73.5373,73.6044,73.9042,74.7943,74.9969,75.4878,75.5138,77.6329,77.9807,80.7806,82.0004,82.9135,82.9321,84.1022,85.0897,86.3684,86.8035,86.8933,93.3241,98.8485,103.619,105.818,112.788,113.171,114.714,125.772,149.099,155.05,161.519,171.432,194.252,217.785,14.9108
-7.44391,0.989409,0.0767948,5,31,0,8.00719,0.311707,66.5515,0.149421,0.311707,66.5515,0.149421,70.2532,71.1372,72.4615,74.6972,75.1056,76.0209,76.0669,79.3657,79.8496,83.4316,84.8717,85.9167,85.9377,87.242,88.3174,89.6807,90.138,90.2319,96.6908,101.945,106.344,108.339,114.563,114.901,116.261,125.872,145.687,150.683,156.095,164.36,183.292,202.732,14.7681
-8.57462,0.895961,0.0767948,2,7,0,8.99508,0.320138,67.1854,0.208083,0.320138,67.1854,0.208083,71.5846,72.5731,74.0385,76.4833,76.9268,77.9181,77.9679,81.5145,82.032,85.8458,87.3721,88.4774,88.4996,89.8769,91.0109,92.4462,92.9272,93.026,99.7969,105.281,109.859,111.933,118.391,118.742,120.151,130.094,150.534,155.678,161.249,169.749,189.202,209.157,17.068
-7.7405,0.964153,0.0767948,2,3,0,9.08642,0.316449,66.6811,0.181397,0.316449,66.6811,0.181397,70.7473,71.6852,73.0819,75.4242,75.8505,76.8042,76.8522,80.2756,80.7763,84.4736,85.9563,87.031,87.0527,88.3928,89.4968,90.8953,91.3641,91.4604,98.0698,103.433,107.917,109.949,116.282,116.626,118.008,127.772,147.867,152.929,158.411,166.779,185.938,205.6,15.3694
-8.31423,0.99204,0.0767948,4,23,0,8.72267,0.389986,63.1964,0.0672567,0.389986,63.1964,0.0672567,66.6609,67.5803,68.9767,71.3674,71.8072,72.7954,72.8452,76.4276,76.955,80.8674,82.4431,83.587,83.61,85.0381,86.2158,87.7089,88.2097,88.3126,95.3831,101.127,105.929,108.106,114.885,115.253,116.732,127.172,148.616,154.008,159.845,168.748,189.103,209.961,16.1331
-8.57328,0.969135,0.0767948,5,63,0,9.44503,0.239412,63.9621,0.756495,0.239412,63.9621,0.756495,70.8137,72.0073,73.6938,76.3534,76.8204,77.8501,77.9014,81.4577,81.9635,85.6144,87.0441,88.0703,88.0909,89.3599,90.3974,91.7021,92.1374,92.2266,98.2652,103.066,107.029,108.813,114.335,114.633,115.831,124.241,141.354,145.637,150.268,157.321,173.422,189.9,16.7616
-9.68241,0.927226,0.0767948,5,31,0,11.6694,0.396831,56.3097,0.504898,0.396831,56.3097,0.504898,63.6922,65.0549,66.9986,70.0948,70.6413,71.8488,71.9089,76.0978,76.6952,81.0141,82.7075,83.9234,83.9477,85.4513,86.6806,88.2265,88.7421,88.8478,95.9961,101.668,106.343,108.445,114.94,115.291,116.698,126.555,146.519,151.498,156.874,165.051,183.667,202.661,17.4505
-9.08529,0.849712,0.0767948,3,7,0,11.2124,0.398826,57.7195,0.468252,0.398826,57.7195,0.468252,64.9681,66.3281,68.2743,71.3866,71.9373,73.155,73.2157,77.4507,78.0558,82.4369,84.1575,85.3936,85.4184,86.9479,88.1992,89.7734,90.2986,90.4063,97.6961,103.489,108.268,110.418,117.063,117.422,118.863,128.958,149.423,154.53,160.046,168.436,187.542,207.043,16.6212
-9.83804,0.84256,0.0767948,5,31,0,11.8391,0.455121,60.6452,0.0646811,0.455121,60.6452,0.0646811,64.4767,65.4926,67.033,69.6621,70.1446,71.2277,71.2822,75.1957,75.7702,80.0205,81.7269,82.9639,82.9887,84.531,85.8014,87.4099,87.9489,88.0596,95.6462,101.782,106.897,109.211,116.403,116.793,118.36,129.395,151.965,157.625,163.747,173.075,194.367,216.145,18.7047
-8.37919,0.999693,0.0767948,4,21,0,10.5721,0.395421,62.5073,0.114799,0.395421,62.5073,0.114799,66.5066,67.4956,68.9818,71.4967,71.9563,72.9863,73.0381,76.7469,77.2903,81.3056,82.9162,84.0836,84.1071,85.5624,86.7611,88.2789,88.7875,88.892,96.0544,101.853,106.691,108.881,115.694,116.064,117.549,128.02,149.483,154.874,160.707,169.601,189.924,210.735,16.1604
-9.46514,0.995015,0.0767948,4,31,0,10.2489,0.454079,62.6261,0.0194126,0.454079,62.6261,0.0194126,65.997,66.9702,68.4629,71.0428,71.5195,72.5924,72.6466,76.55,77.1257,81.4014,83.1246,84.3756,84.4008,85.9627,87.2506,88.8832,89.4307,89.5432,97.2677,103.534,108.766,111.135,118.507,118.907,120.514,131.843,155.05,160.875,167.176,176.78,198.711,221.153,18.2916
-7.7301,0.998931,0.0767948,6,63,0,11.6124,0.279145,65.1221,0.363171,0.279145,65.1221,0.363171,70.1085,71.114,72.5769,74.9669,75.3953,76.3484,76.3961,79.7647,80.252,83.8193,85.2372,86.2613,86.2819,87.555,88.601,89.9225,90.3648,90.4555,96.6564,101.654,105.816,107.698,113.551,113.869,115.144,124.138,142.597,147.24,152.267,159.937,177.49,195.498,15.2192
-7.95883,0.975692,0.0767948,3,7,0,8.09155,0.273359,64.6401,0.348247,0.273359,64.6401,0.348247,69.3742,70.338,71.7431,74.0442,74.4574,75.3769,75.423,78.6787,79.1504,82.6066,83.982,84.9759,84.9959,86.2321,87.2482,88.5325,88.9623,89.0506,95.0844,99.9541,104.012,105.849,111.564,111.874,113.12,121.91,139.97,144.516,149.439,156.952,174.154,191.811,15.6263
-8.14701,0.989405,0.0767948,5,63,0,8.72233,0.353706,60.8966,0.38716,0.353706,60.8966,0.38716,66.9731,68.1693,69.8988,72.7001,73.1996,74.3079,74.3633,78.2527,78.8122,82.8872,84.4977,85.6578,85.6811,87.1201,88.2998,89.7871,90.284,90.386,97.3178,102.863,107.458,109.53,115.952,116.299,117.695,127.499,147.479,152.481,157.889,166.125,184.918,204.137,15.4523
-8.42911,0.970303,0.0767948,5,31,0,9.22113,0.275676,78.7405,-0.474885,0.275676,78.7405,-0.474885,76.2536,76.3058,76.5452,77.2607,77.424,77.8204,77.8414,79.5601,79.8432,82.1326,83.1351,83.8875,83.9029,84.8693,85.687,86.7482,87.11,87.1847,92.5674,97.2378,101.3,103.181,109.174,109.504,110.837,120.441,140.933,146.199,151.938,160.756,181.147,202.276,16.0896
-9.40295,0.921319,0.0767948,5,63,0,11.5071,0.256223,56.7531,1.22342,0.256223,56.7531,1.22342,66.0648,67.5367,69.5705,72.6887,73.2267,74.404,74.4623,78.4454,79.003,82.9731,84.5048,85.5972,85.6191,86.9622,88.0546,89.4216,89.8759,89.969,96.1976,101.068,105.046,106.826,112.297,112.592,113.772,121.998,138.509,142.605,147.021,153.725,168.948,184.437,17.0285
-9.45125,0.890463,0.0767948,4,31,0,13.3022,0.267979,73.5246,-0.00100163,0.267979,73.5246,-0.00100163,75.7001,76.3655,77.3991,79.2158,79.5553,80.3229,80.3618,83.1964,83.6195,86.7975,88.0948,89.0421,89.0612,90.2503,91.2358,92.4912,92.9137,93.0006,99.0369,104.022,108.236,110.158,116.188,116.517,117.841,127.255,146.879,151.86,157.268,165.547,184.586,204.214,18.7742
-8.93596,0.655312,0.0767948,1,3,0,13.8569,0.263982,72.4507,-0.246776,0.263982,72.4507,-0.246776,72.3637,72.7079,73.3144,74.5136,74.751,75.3,75.3282,77.4697,77.8013,80.3636,81.4398,82.2347,82.2508,83.2583,84.1007,85.1826,85.5487,85.6242,90.9508,95.4509,99.3067,101.078,106.678,106.985,108.223,117.083,135.785,140.564,145.765,153.745,172.157,191.202,17.8061
-7.59865,0.996133,0.0767948,5,31,0,9.1589,0.359794,70.9216,-0.196422,0.359794,70.9216,-0.196422,71.4134,71.9558,72.8717,74.6136,74.9519,75.7281,75.7678,78.7351,79.188,82.645,84.0779,85.1302,85.1515,86.4784,87.5825,88.9939,89.47,89.568,96.4149,102.108,106.933,109.137,116.053,116.43,117.95,128.746,151.206,156.894,163.065,172.499,194.148,216.409,15.1741
-7.59865,0.926901,0.0767948,1,1,0,7.82071,0.359794,70.9216,-0.196422,0.359794,70.9216,-0.196422,71.4134,71.9558,72.8717,74.6136,74.9519,75.7281,75.7678,78.7351,79.188,82.645,84.0779,85.1302,85.1515,86.4784,87.5825,88.9939,89.47,89.568,96.4149,102.108,106.933,109.137,116.053,116.43,117.95,128.746,151.206,156.894,163.065,172.499,194.148,216.409,15.1741
-7.82714,0.970033,0.0767948,4,19,0,8.13818,0.352712,70.1061,-0.265897,0.352712,70.1061,-0.265897,69.7686,70.1825,70.9239,72.4068,72.7015,73.3836,73.4187,76.0813,76.4931,79.6696,80.9994,81.9799,81.9998,83.2404,84.2758,85.6031,86.0517,86.144,92.6342,98.0709,102.7,104.818,111.483,111.847,113.315,123.762,145.577,151.113,157.122,166.317,187.434,209.17,15.6424
-9.84157,0.82544,0.0767948,5,63,0,11.0766,0.278691,55.043,1.21823,0.278691,55.043,1.21823,64.7741,66.3044,68.416,71.6477,72.2045,73.4226,73.4829,77.5975,78.1728,82.2646,83.8414,84.9654,84.9878,86.3691,87.492,88.8964,89.3631,89.4587,95.8492,100.839,104.909,106.73,112.321,112.621,113.827,122.222,139.045,143.214,147.707,154.526,169.997,185.726,17.4294
-9.59422,0.985672,0.0767948,5,63,0,10.3197,0.316035,55.8063,0.880977,0.316035,55.8063,0.880977,64.4866,65.9294,67.9443,71.0745,71.6188,72.8141,72.8734,76.9536,77.5286,81.6458,83.2437,84.3863,84.4092,85.817,86.9643,88.4027,88.8814,88.9795,95.5708,100.755,105.004,106.909,112.778,113.094,114.362,123.221,141.069,145.508,150.296,157.572,174.113,190.965,17.1651
-8.54772,0.988366,0.0767948,3,15,0,10.1939,0.318241,60.1324,0.691353,0.318241,60.1324,0.691353,68.0417,69.4237,71.3748,74.4469,74.9855,76.1724,76.2314,80.3211,80.9015,85.0824,86.7155,87.8864,87.9099,89.3561,90.5373,92.0211,92.5157,92.6171,99.4601,104.877,109.337,111.341,117.529,117.863,119.203,128.589,147.591,152.331,157.449,165.235,182.965,201.063,16.1156
-8.32635,0.944161,0.0767948,1,3,0,9.20994,0.315686,59.4984,0.622746,0.315686,59.4984,0.622746,66.7222,68.0132,69.8448,72.7461,73.2566,74.3834,74.4395,78.338,78.8931,82.9016,84.4719,85.5991,85.6217,87.0153,88.1547,89.5873,90.0652,90.1632,96.7884,102.048,106.386,108.338,114.37,114.696,116.004,125.172,143.774,148.42,153.439,161.077,178.485,196.268,15.545
-8.46739,0.974555,0.0767948,3,7,0,8.69874,0.306205,60.3592,0.524072,0.306205,60.3592,0.524072,66.7007,67.8784,69.5631,72.2587,72.736,73.792,73.8447,77.5243,78.051,81.8714,83.3752,84.4569,84.4786,85.8183,86.9154,88.297,88.7583,88.853,95.2727,100.395,104.632,106.541,112.456,112.776,114.06,123.081,141.451,146.049,151.02,158.592,175.871,193.547,16.0024
-7.36703,0.966858,0.0767948,5,63,0,9.7748,0.345452,70.012,-0.141357,0.345452,70.012,-0.141357,71.1031,71.7024,72.6823,74.4921,74.8386,75.6297,75.67,78.6558,79.1078,82.5372,83.9503,84.9858,85.0067,86.31,87.3926,88.7745,89.2402,89.336,96.0129,101.545,106.226,108.361,115.057,115.423,116.893,127.333,149.033,154.528,160.488,169.6,190.509,212.012,14.7256
-7.35096,0.815101,0.0767948,2,3,0,8.81521,0.347824,70.3381,-0.209946,0.347824,70.3381,-0.209946,70.6536,71.1524,72.0032,73.6361,73.9546,74.6867,74.7242,77.5352,77.9655,81.2583,82.6265,83.6323,83.6527,84.9222,85.9795,87.3321,87.7886,87.8825,94.4601,99.9426,104.597,106.724,113.408,113.773,115.243,125.694,147.477,153,158.993,168.16,189.208,210.866,14.6912
-8.60933,0.747751,0.0767948,4,27,0,10.1965,0.31861,65.1297,0.350164,0.31861,65.1297,0.350164,70.6755,71.7963,73.4264,76.0861,76.5625,77.6216,77.6746,81.4119,81.9517,85.898,87.4638,88.5937,88.6164,90.02,91.1724,92.6273,93.1139,93.2138,100.024,105.497,110.044,112.099,118.479,118.825,120.214,129.99,149.99,155.009,160.44,168.72,187.64,207.02,16.9788
-9.14198,0.983951,0.0767948,5,31,0,9.45892,0.338121,76.2357,-0.564759,0.338121,76.2357,-0.564759,72.119,72.014,72.0775,72.6119,72.7543,73.1147,73.1343,74.829,75.1196,77.5295,78.607,79.4215,79.4382,80.4902,81.3843,82.5491,82.9472,83.0294,88.9891,94.1866,98.7125,100.808,107.479,107.846,109.329,119.988,142.615,148.406,154.707,164.372,186.652,209.658,17.8861
-9.80816,0.927908,0.0767948,5,39,0,11.5559,0.322774,53.3799,1.19221,0.322774,53.3799,1.19221,64.0056,65.6652,67.9509,71.4401,72.0403,73.3523,73.4172,77.8399,78.4572,82.8413,84.5278,85.7291,85.7531,87.2284,88.4269,89.9251,90.4227,90.5246,97.3283,102.629,106.947,108.876,114.796,115.114,116.388,125.26,142.997,147.387,152.115,159.286,175.54,192.048,16.8377
