# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 15:04:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp0q5afprg/7e9gcqd_.json
# random
#   seed = 58459
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719160441.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,chi
-8.79043,0.943697,0.0577936,6,63,0,11.1033,0.28357,57.5561,1.01056,0.28357,57.5561,1.01056,66.519,67.9787,70.0088,73.1469,73.691,74.8842,74.9434,79.0033,79.5741,83.6529,85.2327,86.3614,86.3839,87.7736,88.9054,90.3233,90.795,90.8917,97.3777,102.47,106.639,108.508,114.259,114.569,115.811,124.484,141.941,146.28,150.961,158.072,174.233,190.695,16.021
-8.93225,0.985509,0.0577936,5,31,0,9.45399,0.295761,56.6812,1.09027,0.295761,56.6812,1.09027,66.4041,67.9596,70.1141,73.4268,73.9993,75.253,75.3151,79.564,80.1595,84.4042,86.0436,87.2133,87.2367,88.6754,89.8458,91.3109,91.7979,91.8977,98.5789,103.807,108.079,109.991,115.869,116.185,117.453,126.294,144.04,148.443,153.19,160.396,176.756,193.401,16.0786
-8.21036,0.996046,0.0577936,5,31,0,9.14131,0.316408,59.9825,0.616713,0.316408,59.9825,0.616713,67.2324,68.5306,70.3731,73.2931,73.8071,74.9416,74.9981,78.9246,79.4838,83.5228,85.1054,86.2415,86.2642,87.669,88.8175,90.2618,90.7435,90.8423,97.5226,102.827,107.202,109.171,115.256,115.585,116.904,126.154,144.923,149.611,154.676,162.384,179.951,197.897,15.4123
-7.78513,0.997472,0.0577936,6,63,0,8.66546,0.274361,73.8342,-0.222213,0.274361,73.8342,-0.222213,73.978,74.3754,75.061,76.392,76.6532,77.2555,77.2864,79.6174,79.9764,82.7395,83.8952,84.7474,84.7647,85.8432,86.7438,87.8989,88.2894,88.3699,94.0352,98.8028,102.878,104.747,110.649,110.972,112.275,121.586,141.182,146.182,151.62,159.957,179.175,199.033,15.4201
-8.67592,0.957248,0.0577936,4,15,0,8.82818,0.242928,73.6048,-0.0440857,0.242928,73.6048,-0.0440857,75.2249,75.782,76.6599,78.2268,78.522,79.1921,79.2261,81.7228,82.098,84.9312,86.0947,86.9465,86.9637,88.0352,88.9251,90.061,90.4438,90.5226,96.018,100.586,104.464,106.237,111.815,112.12,113.348,122.102,140.452,145.126,150.207,157.995,175.943,194.489,17.2089
-9.3369,0.843476,0.0577936,2,3,0,10.3506,0.241244,73.5616,-0.227778,0.241244,73.5616,-0.227778,73.6408,73.9827,74.5754,75.7325,75.9603,76.4861,76.5131,78.5557,78.8712,81.3061,82.3277,83.0821,83.0974,84.0535,84.8529,85.8794,86.2269,86.2985,91.3552,95.6319,99.3003,100.987,106.324,106.617,107.798,116.26,134.171,138.758,143.753,151.422,169.142,187.5,18.5326
-8.2444,0.98777,0.0577936,5,63,0,9.59875,0.319841,70.481,-0.0111456,0.319841,70.481,-0.0111456,72.8582,73.6008,74.7555,76.7851,77.1641,78.0208,78.0642,81.222,81.6925,85.2191,86.6551,87.7024,87.7235,89.0365,90.1235,91.5065,91.9716,92.0672,98.6903,104.134,108.719,110.807,117.338,117.694,119.125,129.272,150.305,155.624,161.392,170.208,190.431,211.225,16.4849
-9.38149,0.972277,0.0577936,5,43,0,9.77782,0.230918,64.7028,0.846246,0.230918,64.7028,0.846246,71.9735,73.2146,74.9604,77.6989,78.1781,79.2334,79.2859,82.917,83.432,87.1405,88.5892,89.6279,89.6487,90.9319,91.9802,93.2974,93.7365,93.8266,99.908,104.731,108.706,110.494,116.023,116.321,117.52,125.926,143.002,147.271,151.885,158.912,174.942,191.338,18.4561
-10.2855,0.954029,0.0577936,3,15,0,11.2747,0.207635,63.3218,0.72537,0.207635,63.3218,0.72537,69.065,70.0807,71.5216,73.806,74.2085,75.0974,75.1417,78.225,78.665,81.8513,83.1035,84.0038,84.0218,85.1366,86.0492,87.1985,87.5822,87.6609,93.002,97.2677,100.801,102.395,107.337,107.604,108.679,116.237,131.692,135.572,139.771,146.176,160.827,175.855,20.0855
-10.2195,0.946212,0.0577936,4,31,0,14.5059,0.302642,52.498,1.66286,0.302642,52.498,1.66286,65.2662,67.1479,69.7063,73.5488,74.203,75.6271,75.6973,80.441,81.0972,85.7206,87.4841,88.7356,88.7605,90.2925,91.5334,93.08,93.5927,93.6976,100.659,106.031,110.381,112.317,118.236,118.553,119.823,128.625,146.083,150.38,155.001,161.995,177.794,193.782,17.3481
-8.96865,0.907338,0.0577936,5,59,0,11.2418,0.339089,57.6552,0.619948,0.339089,57.6552,0.619948,65.1213,66.4514,68.3366,71.318,71.8422,72.9984,73.0559,77.0508,77.619,81.7179,83.3217,84.4723,84.4954,85.9174,87.0794,88.5398,89.0268,89.1267,95.8712,101.217,105.622,107.602,113.719,114.049,115.374,124.657,143.463,148.155,153.222,160.93,178.485,196.405,16.4034
-10.4921,0.830468,0.0577936,3,7,0,11.1701,0.337447,60.2131,0.748816,0.337447,60.2131,0.748816,69.0663,70.5819,72.7117,76.0451,76.6274,77.9085,77.9721,82.3672,82.9889,87.4543,89.1931,90.4381,90.463,91.9989,93.2519,94.8244,95.3482,95.4555,102.684,108.386,113.07,115.172,121.654,122.004,123.406,133.211,153.006,157.935,163.254,171.34,189.733,208.486,20.0151
-9.38172,0.976196,0.0577936,5,43,0,12.6328,0.238972,59.4829,0.98597,0.238972,59.4829,0.98597,67.227,68.5078,70.2965,73.0764,73.5601,74.6225,74.6753,78.3062,78.8185,82.4908,83.9183,84.9396,84.9601,86.2194,87.2463,88.5347,88.9636,89.0516,94.9686,99.6348,103.467,105.188,110.495,110.781,111.929,119.963,136.206,140.255,144.627,151.277,166.421,181.879,17.6327
-10.6818,0.94385,0.0577936,6,63,0,11.7914,0.354311,53.7502,0.842636,0.354311,53.7502,0.842636,62.752,64.2503,66.3425,69.5914,70.1562,71.3961,71.4577,75.6874,76.2832,80.5463,82.1997,83.3815,83.4052,84.861,86.047,87.5334,88.028,88.1294,94.9342,100.28,104.658,106.62,112.66,112.986,114.29,123.397,141.721,146.273,151.183,158.641,175.583,192.832,18.7041
-8.67481,0.985708,0.0577936,5,63,0,12.7347,0.279603,59.5535,0.748094,0.279603,59.5535,0.748094,66.8852,68.1548,69.9449,72.76,73.2532,74.3399,74.394,78.1371,78.6683,82.4945,83.9894,85.0613,85.0827,86.4068,87.4884,88.8474,89.3004,89.3933,95.6642,100.633,104.725,106.565,112.251,112.557,113.789,122.421,139.923,144.293,149.013,156.197,172.568,189.292,16.2511
-8.62917,0.990934,0.0577936,2,3,0,8.90046,0.278901,59.3635,0.789643,0.278901,59.3635,0.789643,66.9445,68.243,70.0696,72.9334,73.4343,74.537,74.5918,78.3821,78.9191,82.7824,84.2896,85.3697,85.3913,86.7248,87.8135,89.1808,89.6364,89.7298,96.0302,101.015,105.117,106.96,112.652,112.959,114.192,122.825,140.309,144.671,149.383,156.551,172.881,189.556,16.119
-7.4341,0.992936,0.0577936,6,63,0,8.74681,0.291319,69.8324,-0.0540599,0.291319,69.8324,-0.0540599,71.5779,72.196,73.1715,74.9139,75.2421,75.9867,76.0245,78.795,79.2106,82.3436,83.627,84.5654,84.5843,85.7634,86.7416,87.9886,88.4085,88.4949,94.5034,99.4733,103.677,105.595,111.612,111.94,113.262,122.655,142.223,147.187,152.576,160.821,179.77,199.292,14.8676
-7.50694,0.963474,0.0577936,6,63,0,8.3353,0.329374,72.1818,-0.188466,0.329374,72.1818,-0.188466,72.7293,73.2473,74.1181,75.7688,76.089,76.8235,76.861,79.6682,80.0967,83.3699,84.7278,85.7255,85.7457,87.0044,88.0523,89.3926,89.8449,89.938,96.4527,101.882,106.493,108.601,115.225,115.586,117.043,127.41,149.038,154.526,160.484,169.599,190.54,212.103,14.9625
-7.99372,0.925925,0.0577936,4,31,0,9.22539,0.303254,72.7423,-0.1201,0.303254,72.7423,-0.1201,73.9575,74.5352,75.4714,77.1872,77.5146,78.2611,78.2992,81.1115,81.5368,84.7636,86.0937,87.0686,87.0883,88.3157,89.3359,90.6386,91.0778,91.1681,97.4743,102.713,107.154,109.182,115.555,115.903,117.303,127.269,148.063,153.34,159.071,167.841,187.999,208.767,15.9121
-8.04939,0.767758,0.0577936,3,15,0,10.86,0.291804,73.2527,-0.12471,0.291804,73.2527,-0.12471,74.3845,74.9385,75.8385,77.4922,77.8083,78.5294,78.5662,81.2874,81.6995,84.8295,86.1213,87.0688,87.0879,88.2814,89.2738,90.5417,90.9693,91.0573,97.2043,102.319,106.661,108.645,114.883,115.224,116.596,126.367,146.786,151.975,157.61,166.238,186.082,206.541,15.9926
-7.65675,0.975625,0.0577936,5,47,0,8.84457,0.327224,75.9236,-0.455612,0.327224,75.9236,-0.455612,73.3042,73.3983,73.7188,74.6058,74.804,75.2813,75.3064,77.3436,77.6759,80.3419,81.4999,82.3661,82.3837,83.4928,84.4284,85.6395,86.0515,86.1365,92.2238,97.4543,101.973,104.058,110.668,111.032,112.497,123.001,145.205,150.878,157.048,166.508,188.305,210.808,14.9576
-8.1278,0.944817,0.0577936,6,63,0,9.13857,0.309196,61.6574,0.567484,0.309196,61.6574,0.567484,68.5495,69.8073,71.5999,74.4552,74.9593,76.0736,76.1292,79.9997,80.5523,84.5538,86.1255,87.255,87.2777,88.6756,89.8195,91.2591,91.7396,91.8381,98.5136,103.828,108.219,110.196,116.315,116.646,117.974,127.292,146.24,150.978,156.099,163.896,181.68,199.862,15.556
-8.91157,0.982512,0.0577936,4,19,0,9.34261,0.305137,58.2243,0.949155,0.305137,58.2243,0.949155,67.4863,69.0062,71.1232,74.4009,74.9697,76.2179,76.2798,80.5306,81.1286,85.4047,87.0619,88.246,88.2697,89.7281,90.9159,92.4043,92.8995,93.001,99.8123,105.162,109.542,111.506,117.55,117.875,119.18,128.295,146.641,151.201,156.119,163.591,180.571,197.865,16.4273
-8.48208,0.997452,0.0577936,5,31,0,9.02186,0.324559,59.0019,0.603096,0.324559,59.0019,0.603096,66.1967,67.4893,69.325,72.2359,72.7485,73.8799,73.9363,77.8535,78.4114,82.4422,84.0217,85.1555,85.1783,86.5804,87.7267,89.1683,89.6491,89.7477,96.4155,101.71,106.076,108.041,114.113,114.441,115.758,124.987,143.71,148.386,153.437,161.124,178.641,196.534,15.7485
-8.05023,0.964576,0.0577936,5,63,0,9.89913,0.370519,73.3954,-0.304976,0.370519,73.3954,-0.304976,72.5157,72.9005,73.6233,75.1225,75.425,76.1292,76.1655,78.9485,79.3822,82.7457,84.1607,85.206,85.2272,86.5516,87.6584,89.0787,89.5591,89.658,96.6228,102.47,107.453,109.734,116.914,117.307,118.888,130.145,153.647,159.609,166.08,175.978,198.705,222.086,15.9643
-8.96511,0.718318,0.0577936,2,3,0,9.66594,0.367108,72.8401,-0.216883,0.367108,72.8401,-0.216883,73.0973,73.6303,74.5437,76.3031,76.6468,77.4371,77.4776,80.5146,80.9797,84.5379,86.016,87.1024,87.1244,88.4952,89.6367,91.0965,91.5892,91.6905,98.7826,104.686,109.694,111.98,119.161,119.553,121.13,132.342,155.669,161.577,167.986,177.784,200.265,223.379,17.8311
-7.89313,0.916162,0.0577936,3,11,0,9.01008,0.373226,73.3158,-0.324461,0.373226,73.3158,-0.324461,72.1741,72.5257,73.2062,74.6484,74.9421,75.6278,75.6633,78.3931,78.8204,82.1451,83.5482,84.5857,84.6068,85.9227,87.0233,88.4368,88.9151,89.0136,95.9591,101.801,106.783,109.066,116.253,116.646,118.229,129.506,153.061,159.038,165.526,175.451,198.239,221.684,15.6538
-8.51668,0.894186,0.0577936,4,31,0,11.3785,0.316309,79.6582,-0.477282,0.316309,79.6582,-0.477282,76.7348,76.7915,77.0649,77.8902,78.079,78.5372,78.5614,80.5478,80.8747,83.514,84.6672,85.5317,85.5494,86.6586,87.5959,88.8111,89.225,89.3104,95.4472,100.744,105.333,107.452,114.185,114.556,116.05,126.778,149.521,155.34,161.673,171.388,193.792,216.942,16.0972
-7.49733,0.927909,0.0577936,4,23,0,9.12484,0.319053,75.9312,-0.406935,0.319053,75.9312,-0.406935,73.9547,74.1287,74.5502,75.5711,75.7899,76.3097,76.3369,78.493,78.8391,81.5848,82.7656,83.6454,83.6633,84.7864,85.7314,86.9516,87.3661,87.4515,93.5459,98.7542,103.242,105.308,111.855,112.214,113.664,124.045,145.961,151.557,157.642,166.973,188.47,210.664,14.6398
-8.09542,0.890299,0.0577936,5,31,0,8.63576,0.276786,76.7525,-0.389719,0.276786,76.7525,-0.389719,75.1996,75.377,75.7791,76.7211,76.9208,77.3937,77.4183,79.3667,79.6786,82.1487,83.2102,84.0014,84.0175,85.0276,85.8779,86.9762,87.3495,87.4264,92.9247,97.6393,101.713,103.592,109.559,109.888,111.211,120.717,140.897,146.069,151.701,160.349,180.321,200.995,15.7312
-7.36943,1,0.0577936,5,31,0,8.42683,0.30779,67.6807,0.0363677,0.30779,67.6807,0.0363677,70.3321,71.0798,72.2277,74.2188,74.5879,75.4203,75.4624,78.5097,78.9617,82.3375,83.7074,84.7051,84.7252,85.9745,87.0077,88.3211,88.7625,88.8532,95.1267,100.271,104.599,106.568,112.725,113.06,114.409,123.966,143.762,148.767,154.194,162.489,181.517,201.083,14.6848
-10.1472,0.859122,0.0577936,6,63,0,10.8933,0.183402,59.8931,1.88127,0.183402,59.8931,1.88127,70.0679,71.5948,73.68,76.8307,77.3693,78.5434,78.6014,82.5314,83.0771,86.9352,88.4123,89.4624,89.4834,90.7707,91.8149,93.1183,93.5507,93.6392,99.5314,104.101,107.812,109.468,114.54,114.812,115.903,123.48,138.585,142.316,146.333,152.422,166.208,180.197,19.1832
-10.3366,0.996688,0.0577936,3,15,0,10.8231,0.177474,59.7537,2.00804,0.177474,59.7537,2.00804,70.1453,71.692,73.8004,76.9781,77.5204,78.702,78.7603,82.7076,83.2549,87.1191,88.5964,89.646,89.667,90.953,91.9956,93.2962,93.7275,93.8158,99.6864,104.231,107.918,109.562,114.594,114.864,115.945,123.45,138.387,142.073,146.039,152.048,165.645,179.43,19.523
-11.1021,0.940664,0.0577936,3,7,0,11.9515,0.182643,60.3926,1.99504,0.182643,60.3926,1.99504,71.1202,72.7153,74.8891,78.1643,78.7231,79.9404,80.0005,84.0664,84.6299,88.6085,90.1292,91.2095,91.231,92.5545,93.6274,94.9656,95.4095,95.5003,101.539,106.213,110.004,111.694,116.865,117.143,118.254,125.966,141.309,145.094,149.167,155.337,169.296,183.446,21.1862
-10.6809,0.729812,0.0577936,2,7,0,18.6175,0.172751,59.7565,1.67719,0.172751,59.7565,1.67719,68.4928,69.8337,71.6752,74.4775,74.9587,76.01,76.062,79.6004,80.0938,83.5964,84.9433,85.9026,85.9218,87.0999,88.057,89.2534,89.6508,89.7322,95.1677,99.4055,102.861,104.405,109.148,109.403,110.425,117.544,131.811,135.348,139.16,144.946,158.081,171.444,20.2196
-8.71831,0.972863,0.0577936,6,63,0,11.8386,0.389386,67.888,-0.0429122,0.389386,67.888,-0.0429122,70.2821,71.0956,72.3702,74.6255,75.0478,76.0031,76.0515,79.577,80.1024,84.038,85.6387,86.8053,86.8288,88.2902,89.499,91.0359,91.5523,91.6585,98.9956,105.003,110.048,112.34,119.497,119.886,121.452,132.522,155.352,161.106,167.338,176.85,198.622,220.955,17.36
-10.0683,0.791707,0.0577936,6,63,0,11.0225,0.198613,63.2111,0.869564,0.198613,63.2111,0.869564,69.4907,70.565,72.0779,74.4551,74.8716,75.7894,75.835,78.9985,79.4478,82.6883,83.9563,84.8663,84.8845,86.0094,86.929,88.0854,88.4711,88.5502,93.9013,98.156,101.67,103.253,108.152,108.417,109.48,116.95,132.173,135.987,140.113,146.401,160.77,175.492,19.627
-9.5872,0.816678,0.0577936,6,63,0,13.3985,0.396792,78.6964,-0.645027,0.396792,78.6964,-0.645027,72.4035,72.0847,71.9089,72.1985,72.3131,72.6268,72.6445,74.32,74.6235,77.223,78.4151,79.3239,79.3425,80.5238,81.5331,82.8537,83.3062,83.3997,90.2222,96.2061,101.424,103.839,111.525,111.948,113.655,125.905,151.793,158.396,165.572,176.562,201.833,227.856,18.3765
-8.81584,0.760964,0.0577936,4,17,0,10.3863,0.370969,76.4118,-0.567404,0.370969,76.4118,-0.567404,71.8343,71.7126,71.7755,72.3557,72.5113,72.9058,72.9272,74.7851,75.1037,77.7442,78.9232,79.8137,79.8319,80.9812,81.9572,83.2276,83.6614,83.751,90.2295,95.8571,100.743,103.001,110.173,110.568,112.159,123.573,147.691,153.846,160.537,170.788,194.377,218.691,17.1972
-9.50061,0.670901,0.0577936,6,63,0,11.6895,0.301561,59.0485,0.972289,0.301561,59.0485,0.972289,68.5076,70.0536,72.2051,75.5327,76.1099,77.3758,77.4386,81.747,82.3529,86.6826,88.3598,89.558,89.582,91.0573,92.2588,93.7642,94.2649,94.3676,101.253,106.658,111.083,113.066,119.169,119.497,120.815,130.016,148.529,153.13,158.091,165.629,182.756,200.198,17.7924
-8.05722,0.971283,0.0577936,6,63,0,10.0418,0.385553,63.8932,0.0749018,0.385553,63.8932,0.0749018,67.4419,68.3723,69.7834,72.1952,72.6384,73.634,73.6842,77.2909,77.8215,81.7567,83.3409,84.4909,84.514,85.9495,87.1333,88.6338,89.1371,89.2405,96.3449,102.116,106.94,109.126,115.936,116.306,117.792,128.279,149.822,155.239,161.104,170.049,190.502,211.461,15.7122
-8.42344,0.971941,0.0577936,5,63,0,8.76072,0.234668,69.234,0.20924,0.234668,69.234,0.20924,72.5934,73.3546,74.4874,76.3884,76.7347,77.5102,77.5492,80.3405,80.7498,83.7815,85.0018,85.8878,85.9057,87.0124,87.9258,89.0846,89.4735,89.5534,95.0617,99.5622,103.343,105.062,110.437,110.73,111.907,120.254,137.577,141.965,146.726,154.011,170.752,188.004,16.8235
-10.2284,0.841344,0.0577936,2,7,0,10.6651,0.236026,68.3441,0.0557815,0.236026,68.3441,0.0557815,70.5504,71.1546,72.0805,73.6856,73.9833,74.655,74.689,77.1534,77.5197,80.2632,81.3802,82.195,82.2115,83.2335,84.0802,85.158,85.5207,85.5953,90.7725,95.0464,98.6597,100.308,105.482,105.765,106.901,114.989,131.883,136.177,140.843,147.991,164.449,181.441,20.4129
-10.6858,0.96337,0.0577936,5,47,0,11.6507,0.272165,74.1175,-0.437649,0.272165,74.1175,-0.437649,72.1737,72.275,72.5676,73.3337,73.5021,73.9061,73.9273,75.6366,75.9144,78.1396,79.1059,79.8288,79.8435,80.7697,81.5516,82.5643,82.909,82.9802,88.0884,92.4995,96.3263,98.0958,103.726,104.037,105.288,114.293,133.477,138.403,143.771,152.018,171.082,190.835,21.1971
-11.5376,0.997605,0.0577936,6,63,0,13.0709,0.301764,53.1554,1.14406,0.301764,53.1554,1.14406,62.7923,64.3174,66.4244,69.6539,70.2108,71.4295,71.4899,75.6105,76.187,80.2897,81.8715,82.9994,83.0219,84.4082,85.5353,86.9453,87.4138,87.5098,93.9285,98.9418,103.033,104.863,110.484,110.786,111.997,120.438,137.355,141.547,146.066,152.923,168.48,184.296,20.2247
-10.887,0.95813,0.0577936,2,3,0,12.6905,0.308121,53.5074,1.10851,0.308121,53.5074,1.10851,63.1613,64.6963,66.819,70.0766,70.6388,71.8694,71.9303,76.0947,76.6777,80.8288,82.4302,83.5723,83.5951,84.9992,86.141,87.5696,88.0444,88.1417,94.6487,99.734,103.885,105.743,111.448,111.755,112.985,121.557,138.743,143.004,147.596,154.565,170.379,186.459,19.0414
-7.50853,0.972635,0.0577936,5,39,0,12.4244,0.292869,70.1755,-0.00141534,0.292869,70.1755,-0.00141534,72.4378,73.1292,74.2025,76.0862,76.4378,77.2325,77.2727,80.2026,80.6393,83.9147,85.2496,86.2236,86.2432,87.4648,88.4766,89.7646,90.1978,90.2869,96.4651,101.553,105.846,107.802,113.929,114.263,115.607,125.146,144.971,149.993,155.442,163.777,182.917,202.622,15.0165
-7.35223,0.980103,0.0577936,4,31,0,8.02021,0.347865,71.2391,-0.252686,0.347865,71.2391,-0.252686,71.0567,71.493,72.2644,73.7909,74.0928,74.7906,74.8264,77.5392,77.9578,81.1807,82.5278,83.5205,83.5406,84.7959,85.8431,87.185,87.6384,87.7318,94.287,99.7736,104.443,106.579,113.301,113.668,115.148,125.681,147.675,153.257,159.316,168.587,189.882,211.802,14.6793
-7.66935,0.997302,0.0577936,5,47,0,7.85264,0.378058,69.5598,-0.207294,0.378058,69.5598,-0.207294,69.9319,70.4722,71.3912,73.1495,73.4918,74.278,74.3182,77.3293,77.7893,81.3025,82.7591,83.8288,83.8505,85.1993,86.3216,87.7562,88.2401,88.3396,95.2954,101.074,105.97,108.204,115.213,115.596,117.135,128.064,150.77,156.515,162.746,172.269,194.108,216.55,15.312
-7.27026,0.963101,0.0577936,5,63,0,7.95715,0.315039,72.211,-0.213797,0.315039,72.211,-0.213797,72.463,72.9215,73.7064,75.2189,75.5146,76.1951,76.23,78.8507,79.2528,82.3371,83.6221,84.5679,84.5871,85.7822,86.7785,88.0545,88.4855,88.5742,94.8009,100.011,104.447,106.477,112.868,113.218,114.626,124.656,145.642,150.976,156.77,165.64,186.038,207.062,14.4903
-8.711,0.998183,0.0577936,5,43,0,9.64343,0.426571,64.8489,-0.0576042,0.426571,64.8489,-0.0576042,67.1642,67.988,69.2839,71.5842,72.0155,72.9916,73.041,76.6449,77.182,81.204,82.8387,84.0297,84.0537,85.5451,86.7783,88.3454,88.8719,88.9801,96.4508,102.556,107.676,110,117.251,117.645,119.229,130.421,153.451,159.246,165.52,175.09,196.975,219.4,17.0925
