# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-25 13:30:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpk2mlqffo/go02ozrp.json
# random
#   seed = 89813
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/bao/bao-20230725143046.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-0.188157,0.826442,0.274904,2,3,0,0.419316,73.6991,0.278963,73.6991,0.278963,0.407171,1,0,0.301262,1,1.13193,1.20103,1.288,1.3098,1.41127,2.21908,0.302323,0.405307,0.509894,0.532992,0.628653,1.07724,1245.33,1650.75,2048.8,2134.63,2481.45,3902.05,150,299790
-0.14175,1,0.274904,2,3,0,0.362738,73.7008,0.279445,73.7008,0.279445,0.406994,1,0,0.301872,1,1.13219,1.20141,1.28853,1.31036,1.41199,2.22075,0.30229,0.405246,0.509795,0.532884,0.628499,1.0768,1245.67,1651.12,2049.13,2134.95,2481.68,3901.66,150,299790
-2.64714,0.750941,0.274904,2,7,0,2.90368,72.1199,0.321145,72.1199,0.321145,0.39144,1,0,0.355931,1,1.15483,1.23478,1.33431,1.35907,1.47356,2.36085,0.299469,0.400024,0.501363,0.523641,0.61554,1.04056,1287.59,1698.29,2097.21,2182.69,2526.33,3912.33,150,299790
-1.53806,1,0.274904,3,7,0,3.15672,76.8266,0.308773,76.8266,0.308773,0.396108,1,0,0.339629,1,1.14806,1.22485,1.32076,1.34467,1.45543,2.32012,0.300307,0.401567,0.503837,0.526349,0.619314,1.05087,1240.45,1638.46,2026.21,2109.44,2444.5,3801.47,150,299790
0.579806,1,0.274904,2,7,0,1.34391,75.1234,0.352897,75.1234,0.352897,0.379242,1,0,0.3988,1,1.17236,1.26033,1.36892,1.39581,1.51951,2.46242,0.297313,0.396095,0.495122,0.516826,0.606121,1.01556,1279.83,1682.03,2069.91,2152.7,2484.42,3810.16,150,299790
0.571874,0.999877,0.274904,2,7,0,-0.536536,76.817,0.331617,76.817,0.331617,0.387452,1,0,0.369906,1,1.16058,1.2432,1.34576,1.37123,1.48881,2.39481,0.298758,0.398723,0.499287,0.521372,0.612391,1.03208,1254.28,1652.38,2038.11,2120.66,2452.1,3784.65,150,299790
0.819479,1,0.274904,2,3,0,-0.503539,74.8876,0.343024,74.8876,0.343024,0.383069,1,0,0.385312,1,1.16688,1.25238,1.35819,1.38442,1.50532,2.43128,0.297983,0.397312,0.497045,0.518924,0.609009,1.02311,1276.53,1679.53,2069.01,2152.24,2486.04,3823.67,150,299790
-1.56152,0.784989,0.274904,2,7,0,1.614,76.6751,0.306173,76.6751,0.306173,0.397083,1,0,0.336231,1,1.14664,1.22277,1.31791,1.34164,1.45161,2.31147,0.300484,0.401892,0.504361,0.526922,0.620115,1.05309,1239.99,1638.35,2026.7,2110.09,2445.89,3807.09,150,299790
-0.92581,0.989782,0.274904,2,3,0,2.65784,73.3156,0.332762,73.3156,0.332762,0.387014,1,0,0.371443,1,1.16121,1.24412,1.347,1.37255,1.49047,2.39849,0.29868,0.398581,0.499061,0.521125,0.61205,1.03117,1284.13,1691.48,2086.07,2170.5,2509.48,3871.82,150,299790
-0.0825753,1,0.274904,1,1,0,0.85088,73.6104,0.329256,73.6104,0.329256,0.388354,1,0,0.36674,1,1.15928,1.2413,1.34318,1.36849,1.48538,2.38719,0.298918,0.399016,0.499754,0.521882,0.613098,1.03397,1279.54,1686.11,2080.26,2164.63,2503.5,3866.86,150,299790
-0.606297,0.896067,0.274904,1,1,0,0.803528,73.5776,0.335208,73.5776,0.335208,0.386076,1,0,0.374735,1,1.16256,1.24609,1.34967,1.37539,1.49402,2.40634,0.298514,0.398278,0.498579,0.520598,0.611321,1.02923,1283.28,1689.9,2083.56,2167.77,2505.74,3863.13,150,299790
0.982947,1,0.274904,2,5,0,0.849546,73.8233,0.300725,73.8233,0.300725,0.39912,1,0,0.329144,1,1.14368,1.2184,1.31193,1.33527,1.44358,2.29326,0.300852,0.402574,0.50546,0.528127,0.621801,1.05778,1259.76,1665.53,2061.65,2146.78,2489.8,3882.96,150,299790
1.11273,0.783949,0.274904,2,3,0,0.787022,74.5109,0.307887,74.5109,0.307887,0.396441,1,0,0.33847,1,1.14758,1.22414,1.31979,1.34364,1.45413,2.31718,0.300367,0.401677,0.504016,0.526544,0.619587,1.05163,1258.73,1662.78,2056.5,2141.03,2481.33,3859.92,150,299790
1.08717,0.996116,0.274904,3,15,0,-0.260236,76.7989,0.368516,76.7989,0.368516,0.373124,1,0,0.420437,1,1.18106,1.27291,1.38584,1.41373,1.5418,2.51092,0.296251,0.394181,0.492112,0.513545,0.601628,1.00399,1273.77,1671.24,2053.31,2134.71,2460.41,3757.05,150,299790
-1.58444,0.970201,0.274904,4,15,0,1.90935,79.1727,0.452844,79.1727,0.452844,0.338616,1,0,0.543559,1,1.2286,1.3406,1.47556,1.50852,1.65841,2.75838,0.290545,0.384097,0.476565,0.496673,0.578881,0.948364,1288,1675.74,2042.9,2120.51,2429.2,3638.37,150,299790
-2.35858,1,0.274904,2,3,0,2.73089,80.7945,0.454378,80.7945,0.454378,0.337964,1,0,0.545896,1,1.22947,1.34182,1.47716,1.51021,1.66047,2.76268,0.290442,0.383918,0.476293,0.496379,0.57849,0.947446,1275.68,1659.47,2022.82,2099.61,2405.02,3601.08,150,299790
-3.20549,0.791274,0.274904,2,3,0,5.03442,77.9191,0.4625,77.9191,0.4625,0.334494,1,0,0.558337,1,1.23409,1.3483,1.48564,1.51914,1.67136,2.78533,0.289897,0.382973,0.474861,0.494831,0.576432,0.942634,1301.26,1691.48,2060.47,2138.4,2448.22,3660.04,150,299790
0.889926,0.988625,0.274904,3,15,0,3.98471,74.8781,0.305908,74.8781,0.305908,0.397183,1,0,0.335885,1,1.1465,1.22256,1.31761,1.34133,1.45122,2.31059,0.300502,0.401925,0.504414,0.526981,0.620197,1.05331,1254.4,1657.44,2050.38,2134.76,2474.55,3852.05,150,299790
-1.09177,0.996241,0.274904,3,13,0,1.44707,79.9021,0.432528,79.9021,0.432528,0.347169,1,0,0.512922,1,1.21709,1.32436,1.45422,1.48601,1.63089,2.70081,0.291914,0.386484,0.4802,0.500608,0.584134,0.960814,1275.33,1662.44,2030.21,2108.07,2418.16,3636.8,150,299790
0.110625,0.891117,0.274904,3,7,0,2.41206,78.8388,0.386028,78.8388,0.386028,0.366167,1,0,0.445127,1,1.19086,1.28701,1.40471,1.4337,1.56653,2.56424,0.295062,0.392051,0.488785,0.509925,0.596696,0.991529,1265.4,1657.2,2032.5,2112.31,2431.19,3695.63,150,299790
-1.11358,0.883386,0.274904,2,3,0,1.39298,79.3173,0.369254,79.3173,0.369254,0.372833,1,0,0.421467,1,1.18147,1.2735,1.38664,1.41457,1.54285,2.51319,0.296201,0.394091,0.491971,0.513392,0.601418,1.00345,1254.02,1645.2,2021.15,2101.25,2421.7,3697.21,150,299790
-0.212573,0.996129,0.274904,3,7,0,1.24163,77.3385,0.407937,77.3385,0.407937,0.357313,1,0,0.476664,1,1.20319,1.30463,1.42815,1.45848,1.5971,2.62945,0.293577,0.389411,0.484695,0.505482,0.590683,0.97665,1286.67,1681.28,2057.75,2137.64,2456.3,3714.21,150,299790
0.407748,0.9734,0.274904,3,11,0,2.63256,76.9316,0.331203,76.9316,0.331203,0.38761,1,0,0.36935,1,1.16035,1.24287,1.3453,1.37075,1.48821,2.39347,0.298786,0.398775,0.499369,0.521461,0.612515,1.03241,1253.13,1650.93,2036.42,2118.92,2450.18,3782.18,150,299790
-0.596862,0.933122,0.274904,3,11,0,1.85804,72.9725,0.320983,72.9725,0.320983,0.391501,1,0,0.355716,1,1.15474,1.23465,1.33413,1.35889,1.47333,2.36032,0.29948,0.400044,0.501395,0.523677,0.615589,1.04069,1280.06,1688.38,2085.01,2170,2511.68,3889.85,150,299790
0.0373228,0.995883,0.274904,2,7,0,0.730938,75.9408,0.308915,75.9408,0.308915,0.396055,1,0,0.339815,1,1.14814,1.22497,1.32091,1.34483,1.45564,2.32059,0.300298,0.401549,0.503809,0.526318,0.619271,1.05075,1247.65,1647.94,2037.9,2121.61,2458.57,3823.16,150,299790
1.2902,0.968403,0.274904,1,3,0,0.334166,74.8469,0.320011,74.8469,0.320011,0.39187,1,0,0.354427,1,1.1542,1.23387,1.33307,1.35775,1.47191,2.35714,0.299546,0.400165,0.501589,0.523888,0.615883,1.04149,1263.56,1666.81,2058.59,2142.56,2480.15,3842.26,150,299790
-0.979207,0.981052,0.274904,3,11,0,1.33123,70.5395,0.257483,70.5395,0.257483,0.414985,1,0,0.274406,1,1.12049,1.18398,1.26435,1.28457,1.37905,2.14351,0.303768,0.408018,0.514337,0.537878,0.635597,1.09771,1255.15,1668.18,2076.13,2164.41,2522.25,4002.36,150,299790
0.2916,0.970728,0.274904,3,7,0,1.3378,73.3079,0.281304,73.3079,0.281304,0.406311,1,0,0.304228,1,1.13319,1.20289,1.29058,1.31254,1.41476,2.22717,0.302165,0.405012,0.509414,0.532465,0.627907,1.07509,1250.35,1656.94,2055.88,2141.87,2489.22,3910.63,150,299790
1.17774,0.996642,0.274904,3,15,0,0.154996,76.5618,0.341618,76.5618,0.341618,0.383611,1,0,0.383402,1,1.1661,1.25125,1.35666,1.3828,1.50329,2.42681,0.298079,0.397486,0.497321,0.519224,0.609423,1.02421,1261.92,1660.58,2045.98,2128.35,2458.75,3783.29,150,299790
1.30068,0.99862,0.274904,3,15,0,-1.07679,75.1507,0.321807,75.1507,0.321807,0.391188,1,0,0.356811,1,1.15519,1.23531,1.33504,1.35984,1.47453,2.36301,0.299424,0.399942,0.501231,0.523497,0.615339,1.04001,1262.13,1664.58,2055.42,2139.16,2475.79,3833.24,150,299790
1.23282,0.979094,0.274904,2,5,0,-1.1152,75.6085,0.324531,75.6085,0.324531,0.390154,1,0,0.360432,1,1.15668,1.2375,1.33801,1.36301,1.4785,2.37188,0.299239,0.399603,0.50069,0.522905,0.614517,1.03779,1259.98,1661.23,2050.65,2134.06,2469.25,3819.72,150,299790
0.796012,0.973973,0.274904,3,15,0,0.745722,73.7882,0.294001,73.7882,0.294001,0.401622,1,0,0.320456,1,1.14004,1.21303,1.30454,1.32741,1.43363,2.27058,0.301307,0.403416,0.506823,0.529621,0.623899,1.06366,1255.45,1661.16,2057.9,2143.25,2487.44,3888.84,150,299790
0.591562,0.893059,0.274904,3,11,0,1.44818,76.4857,0.378773,76.4857,0.378773,0.369061,1,0,0.434843,1,1.18679,1.28117,1.3969,1.42544,1.55632,2.54228,0.295555,0.392931,0.490157,0.511417,0.598726,0.996627,1281.17,1679.12,2060.86,2142.1,2466.88,3756.79,150,299790
-1.78331,0.759214,0.274904,2,3,0,2.54925,75.7835,0.39941,75.7835,0.39941,0.360779,1,0,0.464305,1,1.19838,1.29778,1.41905,1.44886,1.58525,2.60427,0.294154,0.390435,0.486277,0.5072,0.593003,0.982351,1296.1,1695.07,2076.28,2157.24,2480.37,3758.09,150,299790
-0.323343,1,0.274904,1,1,0,1.59872,76.0739,0.387048,76.0739,0.387048,0.365758,1,0,0.44658,1,1.19143,1.28783,1.4058,1.43486,1.56797,2.56731,0.294993,0.391927,0.488593,0.509716,0.596412,0.990819,1288.32,1687.04,2068.89,2150.09,2474.48,3760.46,150,299790
-0.3133,0.994007,0.274904,3,7,0,0.754463,78.8821,0.370747,78.8821,0.370747,0.372243,1,0,0.423556,1,1.1823,1.2747,1.38825,1.41628,1.54496,2.51777,0.2961,0.393909,0.491685,0.513081,0.600993,1.00237,1258.13,1650.33,2027.15,2107.41,2428.51,3706.13,150,299790
1.25666,0.980323,0.274904,3,11,0,0.471727,76.4579,0.343195,76.4579,0.343195,0.383003,1,0,0.385544,1,1.16698,1.25251,1.35838,1.38462,1.50556,2.43182,0.297972,0.397291,0.497012,0.518887,0.608959,1.02298,1263.63,1662.53,2048.03,2130.4,2460.78,3784.62,150,299790
0.973804,0.982742,0.274904,2,7,0,-0.55329,77.4412,0.360959,77.4412,0.360959,0.376094,1,0,0.409923,1,1.17684,1.26682,1.37766,1.40507,1.53104,2.48757,0.296765,0.395106,0.493563,0.515126,0.60379,1.00953,1264.87,1660.92,2042.2,2123.51,2449.04,3747.4,150,299790
1.02869,0.97323,0.274904,1,3,0,-0.679872,77.0825,0.372775,77.0825,0.372775,0.371441,1,0,0.426399,1,1.18344,1.27634,1.39044,1.4186,1.54784,2.52399,0.295962,0.393661,0.491298,0.512659,0.600418,1.00091,1273.48,1670.11,2051.03,2132.14,2456.6,3746.99,150,299790
0.427669,0.832514,0.274904,2,7,0,1.75317,77.2668,0.338826,77.2668,0.338826,0.384687,1,0,0.37962,1,1.16456,1.249,1.35362,1.37957,1.49925,2.41792,0.298268,0.397831,0.497868,0.519822,0.610248,1.02638,1254.71,1651.6,2035.53,2117.62,2446.97,3768.34,150,299790
-1.09742,0.989705,0.274904,3,7,0,1.6634,78.6156,0.4397,78.6156,0.4397,0.344168,1,0,0.523666,1,1.22115,1.3301,1.46178,1.49398,1.64065,2.72127,0.29143,0.385638,0.478909,0.49921,0.582264,0.956356,1288.09,1677.92,2047.84,2126.11,2437.69,3660.72,150,299790
0.795547,1,0.274904,3,7,0,2.32645,76.9927,0.340086,76.9927,0.340086,0.384202,1,0,0.381324,1,1.16526,1.25001,1.35499,1.38103,1.50107,2.42193,0.298183,0.397675,0.497621,0.519552,0.609875,1.0254,1257.6,1655.17,2039.66,2121.85,2451.58,3774,150,299790
0.566762,0.998618,0.274904,3,15,0,0.641634,73.4166,0.313219,73.4166,0.313219,0.394436,1,0,0.345462,1,1.15049,1.22842,1.32563,1.34985,1.46196,2.33484,0.300006,0.401012,0.502945,0.525373,0.617951,1.04713,1271.38,1678.45,2074.59,2159.57,2501.49,3884.15,150,299790
0.887526,0.992527,0.274904,1,3,0,-0.217376,73.4726,0.29932,73.4726,0.29932,0.399644,1,0,0.327324,1,1.14292,1.21728,1.31038,1.33363,1.4415,2.28854,0.300948,0.402749,0.505744,0.528438,0.622238,1.059,1261.77,1668.47,2065.63,2151,2495.06,3893.13,150,299790
0.887526,0.656433,0.274904,2,3,0,1.83053,73.4726,0.29932,73.4726,0.29932,0.399644,1,0,0.327324,1,1.14292,1.21728,1.31038,1.33363,1.4415,2.28854,0.300948,0.402749,0.505744,0.528438,0.622238,1.059,1261.77,1668.47,2065.63,2151,2495.06,3893.13,150,299790
-0.093191,0.991286,0.274904,4,15,0,1.0103,71.8784,0.269838,71.8784,0.269838,0.410506,1,0,0.289772,1,1.12705,1.19377,1.27796,1.29908,1.39762,2.18727,0.302938,0.406457,0.511774,0.535058,0.631581,1.08578,1253.69,1663.7,2067.25,2154.4,2506.98,3956.95,150,299790
0.275016,0.904617,0.274904,2,3,0,0.762001,72.3014,0.28007,72.3014,0.28007,0.406765,1,0,0.302663,1,1.13253,1.20191,1.28922,1.31109,1.41292,2.22291,0.302248,0.405167,0.509667,0.532743,0.6283,1.07622,1257.97,1667.29,2069.04,2155.66,2505.58,3938.26,150,299790
0.972537,0.895105,0.274904,3,15,0,0.8202,74.4596,0.329433,74.4596,0.329433,0.388286,1,0,0.366978,1,1.15938,1.24144,1.34337,1.3687,1.48564,2.38776,0.298906,0.398994,0.499718,0.521843,0.613044,1.03383,1272.43,1676.71,2068.62,2152.51,2489.44,3844.92,150,299790
0.243214,0.752418,0.274904,2,3,0,1.60749,75.9811,0.311932,75.9811,0.311932,0.39492,1,0,0.34377,1,1.14978,1.22739,1.32422,1.34835,1.46007,2.33058,0.300093,0.401172,0.503203,0.525655,0.618345,1.04821,1249.24,1649.46,2039.06,2122.66,2459.04,3819.92,150,299790
0.295471,0.992038,0.274904,2,5,0,0.110408,75.6525,0.307566,75.6525,0.307566,0.396561,1,0,0.338051,1,1.1474,1.22388,1.31943,1.34326,1.45366,2.31611,0.300389,0.401718,0.50408,0.526615,0.619686,1.0519,1249.13,1650.15,2040.96,2124.87,2462.67,3831.33,150,299790
0.300595,0.991305,0.274904,3,11,0,0.574212,76.2578,0.317165,76.2578,0.317165,0.392947,1,0,0.350662,1,1.15265,1.23158,1.32995,1.35444,1.46774,2.34782,0.299739,0.40052,0.502156,0.524509,0.616748,1.04384,1250.25,1649.79,2038.24,2121.53,2456.47,3809.18,150,299790
-0.644792,0.973307,0.274904,3,15,0,1.57218,72.2937,0.30548,72.2937,0.30548,0.397343,1,0,0.335327,1,1.14627,1.22221,1.31715,1.34083,1.45059,2.30916,0.300531,0.401978,0.5045,0.527075,0.620329,1.05368,1276.03,1686.1,2085.93,2171.8,2517.6,3919.66,150,299790
-0.081963,0.929911,0.274904,2,5,0,1.99567,71.7589,0.279048,71.7589,0.279048,0.40714,1,0,0.301369,1,1.13198,1.20109,1.28809,1.30989,1.41139,2.21937,0.302317,0.405296,0.509877,0.532973,0.628626,1.07717,1261.88,1672.68,2075.99,2162.95,2514.35,3953.65,150,299790
0.533605,0.956928,0.274904,3,7,0,0.426706,73.1594,0.284937,73.1594,0.284937,0.404974,1,0,0.308848,1,1.13515,1.20579,1.29457,1.3168,1.42017,2.23967,0.30192,0.404555,0.50867,0.531648,0.626754,1.07178,1254.28,1661.42,2060.5,2146.48,2493.59,3911.91,150,299790
0.556179,1,0.274904,1,1,0,-0.520939,73.0988,0.28538,73.0988,0.28538,0.404811,1,0,0.309413,1,1.13538,1.20614,1.29506,1.31732,1.42083,2.24119,0.30189,0.404499,0.508579,0.531549,0.626613,1.07138,1255.11,1662.44,2061.65,2147.65,2494.83,3913.19,150,299790
0.929785,0.978937,0.274904,3,13,0,0.737029,73.5891,0.30421,73.5891,0.30421,0.397818,1,0,0.333672,1,1.14558,1.2212,1.31575,1.33934,1.44872,2.30493,0.300617,0.402137,0.504756,0.527356,0.620721,1.05477,1264.06,1670.54,2067,2152.16,2495.15,3886.44,150,299790
1.28997,0.868355,0.274904,3,13,0,0.124471,76.5056,0.348717,76.5056,0.348717,0.380866,1,0,0.393072,1,1.17004,1.25696,1.36438,1.39099,1.51351,2.44928,0.297597,0.39661,0.495934,0.517712,0.607339,1.01874,1266.19,1664.88,2049.71,2131.89,2461.29,3779.26,150,299790
0.0588598,0.839048,0.274904,2,7,0,0.634453,76.9659,0.326826,76.9659,0.326826,0.38928,1,0,0.363493,1,1.15795,1.23935,1.34052,1.36567,1.48185,2.37933,0.299083,0.399318,0.500234,0.522407,0.613826,1.03593,1250.33,1648.06,2033.87,2116.49,2448.38,3784.64,150,299790
0.940071,0.999657,0.274904,2,7,0,0.335478,76.5404,0.370907,76.5404,0.370907,0.37218,1,0,0.42378,1,1.18239,1.27483,1.38842,1.41646,1.54519,2.51826,0.296089,0.393889,0.491655,0.513048,0.600948,1.00226,1277.03,1675.1,2057.54,2139,2464.88,3761.47,150,299790
1.1728,1,0.274904,3,11,0,-0.789812,76.2704,0.334555,76.2704,0.334555,0.386327,1,0,0.373855,1,1.1622,1.24556,1.34896,1.37463,1.49307,2.40425,0.298558,0.398359,0.498708,0.520739,0.611515,1.02975,1260.38,1659.85,2046.67,2129.41,2461.56,3795.77,150,299790
0.328049,0.980229,0.274904,3,15,0,-0.317904,78.5216,0.3781,78.5216,0.3781,0.369329,1,0,0.433893,1,1.18642,1.28063,1.39618,1.42468,1.55537,2.54024,0.2956,0.393013,0.490285,0.511556,0.598915,0.997105,1264.37,1657.23,2034.13,2114.34,2435.05,3708.96,150,299790
0.226883,0.974839,0.274904,2,5,0,0.24557,78.3356,0.364975,78.3356,0.364975,0.374518,1,0,0.4155,1,1.17908,1.27005,1.38201,1.40968,1.53677,2.50001,0.296492,0.394614,0.492791,0.514285,0.602638,1.00657,1259.69,1653.4,2032.12,2112.84,2435.92,3723.21,150,299790
0.21201,0.93955,0.274904,2,3,0,0.647557,78.285,0.362686,78.285,0.362686,0.375417,1,0,0.412318,1,1.1778,1.26821,1.37953,1.40705,1.5335,2.49292,0.296647,0.394894,0.493231,0.514764,0.603294,1.00826,1258.98,1652.87,2031.95,2112.76,2436.3,3726.12,150,299790
0.441027,0.996735,0.274904,3,15,0,0.0423843,75.0446,0.300993,75.0446,0.300993,0.39902,1,0,0.329491,1,1.14383,1.21862,1.31222,1.33559,1.44397,2.29416,0.300834,0.40254,0.505406,0.528067,0.621718,1.05755,1249.79,1652.3,2045.21,2129.64,2469.86,3851.48,150,299790
1.19956,0.986721,0.274904,3,7,0,-0.0612375,75.7899,0.350704,75.7899,0.350704,0.380095,1,0,0.395791,1,1.17114,1.25856,1.36654,1.39328,1.51637,2.45553,0.297462,0.396365,0.495548,0.51729,0.60676,1.01722,1273.12,1673.62,2060.04,2142.54,2473.16,3795.29,150,299790
1.19956,0.498813,0.274904,2,7,0,4.76809,75.7899,0.350704,75.7899,0.350704,0.380095,1,0,0.395791,1,1.17114,1.25856,1.36654,1.39328,1.51637,2.45553,0.297462,0.396365,0.495548,0.51729,0.60676,1.01722,1273.12,1673.62,2060.04,2142.54,2473.16,3795.29,150,299790
0.162452,0.768652,0.274904,2,3,0,1.26929,77.8557,0.348478,77.8557,0.348478,0.380959,1,0,0.392745,1,1.1699,1.25677,1.36412,1.39072,1.51317,2.44852,0.297613,0.396639,0.495981,0.517762,0.607409,1.01892,1255.19,1650.46,2032.01,2113.49,2440.11,3746.99,150,299790
1.16454,1,0.274904,2,3,0,-0.209296,77.0189,0.358329,77.0189,0.358329,0.377123,1,0,0.406285,1,1.17538,1.2647,1.37482,1.40205,1.52729,2.47939,0.296943,0.395428,0.494071,0.515679,0.604548,1.01149,1266.97,1664.15,2046.73,2128.34,2455.16,3759.51,150,299790
1.2068,0.998745,0.274904,3,11,0,-0.799904,74.4228,0.314633,74.4228,0.314633,0.393903,1,0,0.347322,1,1.15126,1.22955,1.32718,1.3515,1.46404,2.33949,0.29991,0.400835,0.502663,0.525063,0.617519,1.04594,1263.77,1668.12,2061.49,2145.86,2485.27,3857.11,150,299790
-0.0400447,0.823203,0.274904,3,15,0,3.39979,76.023,0.381732,76.023,0.381732,0.367883,1,0,0.439028,1,1.18845,1.28355,1.40009,1.42881,1.56049,2.55126,0.295354,0.392572,0.489596,0.510807,0.597896,0.994537,1286.36,1685.4,2067.96,2149.35,2474.66,3765.77,150,299790
0.621336,1,0.274904,2,3,0,-0.0736452,76.3306,0.375534,76.3306,0.375534,0.370348,1,0,0.430277,1,1.18498,1.27856,1.39341,1.42175,1.55174,2.53242,0.295775,0.393325,0.490772,0.512087,0.599638,0.998932,1280.95,1679.41,2061.87,2143.3,2468.9,3763.03,150,299790
