# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-19 14:30:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp4szuegh3/bcgx00c_.json
# random
#   seed = 83815
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/bao/bao-20230719153015.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
4.14359,0.998969,0.0810757,5,51,0,-2.83847,74.6857,0.341175,-0.0540428,74.6857,0.341175,-0.0540428,1265.6,1660.27,2041.61,2123.22,2451.35,3786.06,150,299790,nan,nan,nan,nan,nan,nan
4.04011,0.988272,0.0810757,5,31,0,-3.82934,75.472,0.343656,-0.104622,75.472,0.343656,-0.104622,1275.27,1674.35,2059.75,2142.18,2473.29,3812.9,150,299790,nan,nan,nan,nan,nan,nan
3.61804,0.963263,0.0810757,4,31,0,-2.05244,79.096,0.349495,-0.146691,79.096,0.349495,-0.146691,1262.26,1657.89,2039.5,2121.02,2448.17,3763.75,150,299790,nan,nan,nan,nan,nan,nan
3.33014,0.952915,0.0810757,5,45,0,-1.48502,57.3136,0.270682,0.481821,57.3136,0.270682,0.481821,1266.78,1658.83,2042.11,2124.91,2461.29,3907.49,150,299790,nan,nan,nan,nan,nan,nan
1.86194,0.794301,0.0810757,2,3,0,-1.61123,58.0686,0.27218,0.507975,58.0686,0.27218,0.507975,1254.34,1641.7,2020.23,2102,2434.16,3863.12,150,299790,nan,nan,nan,nan,nan,nan
2.29889,0.993108,0.0810757,6,63,0,-1.1366,73.9154,0.360957,0.0286393,73.9154,0.360957,0.0286393,1259.26,1646.17,2018.72,2098.33,2418.22,3720.88,150,299790,nan,nan,nan,nan,nan,nan
3.91547,0.970134,0.0810757,2,7,0,-2.08349,72.5512,0.366399,0.0121398,72.5512,0.366399,0.0121398,1278.4,1670.87,2048.41,2129.04,2452.77,3767.26,150,299790,nan,nan,nan,nan,nan,nan
4.28361,0.993749,0.0810757,4,31,0,-3.36634,74.5965,0.325373,-0.0790937,74.5965,0.325373,-0.0790937,1263.55,1661.02,2046.27,2128.85,2461.3,3817.94,150,299790,nan,nan,nan,nan,nan,nan
4.01388,0.958015,0.0810757,5,51,0,-3.67507,66.2761,0.299086,0.101166,66.2761,0.299086,0.101166,1274.12,1673.45,2062.34,2146.02,2484.38,3896.87,150,299790,nan,nan,nan,nan,nan,nan
3.30988,0.931417,0.0810757,4,19,0,-2.87587,63.5185,0.293696,0.272392,63.5185,0.293696,0.272392,1258.05,1648.46,2028.83,2110.78,2442.64,3844.76,150,299790,nan,nan,nan,nan,nan,nan
4.04602,0.993513,0.0810757,1,3,0,-3.38517,63.0302,0.294491,0.261751,63.0302,0.294491,0.261751,1265.63,1658.54,2041.3,2123.75,2457.62,3867.01,150,299790,nan,nan,nan,nan,nan,nan
2.64983,0.953683,0.0810757,5,31,0,-2.13869,54.3851,0.310119,0.673997,54.3851,0.310119,0.673997,1277.67,1662.23,2035.57,2115.97,2441.87,3839.06,150,299790,nan,nan,nan,nan,nan,nan
2.33187,0.90791,0.0810757,5,31,0,-1.52016,53.3935,0.307351,0.69454,53.3935,0.307351,0.69454,1284.33,1670.93,2046.4,2127.28,2455.22,3863.28,150,299790,nan,nan,nan,nan,nan,nan
4.33131,0.954696,0.0810757,5,63,0,-1.57928,67.1207,0.30055,0.089802,67.1207,0.30055,0.089802,1269.85,1667.93,2055.5,2138.89,2475.96,3881.31,150,299790,nan,nan,nan,nan,nan,nan
4.15983,0.999793,0.0810757,5,63,0,-4.10944,63.4797,0.31083,0.25635,63.4797,0.31083,0.25635,1270.88,1662.78,2043.45,2125.31,2456.3,3846.05,150,299790,nan,nan,nan,nan,nan,nan
3.84503,0.955678,0.0810757,5,63,0,-2.08963,80.134,0.339922,-0.214041,80.134,0.339922,-0.214041,1268.36,1670.08,2058.32,2141.3,2474.32,3808.91,150,299790,nan,nan,nan,nan,nan,nan
2.90858,0.758364,0.0810757,5,51,0,-1.84018,68.0996,0.287138,0.0991633,68.0996,0.287138,0.0991633,1250.12,1644.06,2028.61,2111.48,2446.93,3853.19,150,299790,nan,nan,nan,nan,nan,nan
2.77298,0.899811,0.0810757,2,3,0,-1.38789,67.3995,0.288066,0.0131389,67.3995,0.288066,0.0131389,1277.62,1682.78,2078.39,2163.61,2508.35,3944.99,150,299790,nan,nan,nan,nan,nan,nan
2.72825,0.9896,0.0810757,2,3,0,-2.23942,68.8358,0.290493,0.083785,68.8358,0.290493,0.083785,1249.24,1642.77,2026.7,2109.4,2444,3843.62,150,299790,nan,nan,nan,nan,nan,nan
3.89321,1,0.0810757,2,3,0,-2.82003,68.1659,0.291162,0.0791624,68.1659,0.291162,0.0791624,1256.8,1652.74,2038.97,2122.16,2458.7,3865.68,150,299790,nan,nan,nan,nan,nan,nan
4.10642,0.955484,0.0810757,3,11,0,-3.25075,68.35,0.287477,0.0532628,68.35,0.287477,0.0532628,1258.8,1656.81,2045.41,2129.15,2467.95,3883.98,150,299790,nan,nan,nan,nan,nan,nan
3.49121,0.940166,0.0810757,5,47,0,-2.57518,74.597,0.301009,-0.165805,74.597,0.301009,-0.165805,1269.89,1676.7,2073.17,2158.38,2502.02,3907.24,150,299790,nan,nan,nan,nan,nan,nan
4.32425,0.999319,0.0810757,3,15,0,-3.41709,72.7115,0.3137,-0.0688746,72.7115,0.3137,-0.0688746,1268.95,1669.71,2059.06,2142.64,2479.57,3861.52,150,299790,nan,nan,nan,nan,nan,nan
2.27068,0.768639,0.0810757,4,23,0,-1.76364,70.3629,0.344275,0.117508,70.3629,0.344275,0.117508,1257.38,1643.61,2016.62,2096.52,2418.3,3744.11,150,299790,nan,nan,nan,nan,nan,nan
3.57493,0.829089,0.0810757,4,19,0,0.567732,67.9249,0.2916,0.0987848,67.9249,0.2916,0.0987848,1254.67,1649.26,2034.11,2117,2452.38,3856,150,299790,nan,nan,nan,nan,nan,nan
4.10841,0.997003,0.0810757,4,23,0,-3.37358,65.8101,0.320024,0.196559,65.8101,0.320024,0.196559,1267.13,1657.98,2037.04,2118.47,2447.28,3819.07,150,299790,nan,nan,nan,nan,nan,nan
3.16687,0.909945,0.0810757,4,27,0,-2.17469,68.9874,0.299306,-0.0142472,68.9874,0.299306,-0.0142472,1277.72,1681.84,2075.55,2160.24,2502.32,3918.98,150,299790,nan,nan,nan,nan,nan,nan
3.75893,1,0.0810757,4,19,0,-2.60817,68.7795,0.308711,0.0958066,68.7795,0.308711,0.0958066,1258.09,1650.92,2032.77,2114.86,2446.4,3825.4,150,299790,nan,nan,nan,nan,nan,nan
3.75682,0.980642,0.0810757,4,31,0,-2.7084,69.6105,0.316127,0.00507396,69.6105,0.316127,0.00507396,1278.18,1678.9,2067.96,2151.48,2488.35,3876.87,150,299790,nan,nan,nan,nan,nan,nan
2.56945,0.985616,0.0810757,5,47,0,-0.525581,58.5084,0.25262,0.331595,58.5084,0.25262,0.331595,1272.68,1673.62,2067.27,2152.48,2499.04,3988.99,150,299790,nan,nan,nan,nan,nan,nan
4.29769,0.985514,0.0810757,5,63,0,-1.54429,65.4059,0.317165,0.18968,65.4059,0.317165,0.18968,1271.2,1663.97,2045.09,2126.97,2457.72,3838.14,150,299790,nan,nan,nan,nan,nan,nan
2.75723,0.890847,0.0810757,4,23,0,-0.543793,66.0403,0.362693,0.254915,66.0403,0.362693,0.254915,1268.92,1652.13,2021.25,2100.25,2418.42,3735.98,150,299790,nan,nan,nan,nan,nan,nan
1.4875,0.99919,0.0810757,4,19,0,-1.16915,63.1549,0.400582,0.302575,63.1549,0.400582,0.302575,1297.13,1682.22,2051.27,2130.06,2446.76,3752,150,299790,nan,nan,nan,nan,nan,nan
1.23834,0.915783,0.0810757,3,15,0,0.19692,66.0031,0.382221,0.289906,66.0031,0.382221,0.289906,1266.97,1645.93,2009.96,2087.78,2400.88,3694.89,150,299790,nan,nan,nan,nan,nan,nan
1.83251,0.99911,0.0810757,2,7,0,-0.646858,65.7545,0.378016,0.286681,65.7545,0.378016,0.286681,1268.8,1648.97,2014.38,2092.51,2406.96,3707.43,150,299790,nan,nan,nan,nan,nan,nan
1.9551,0.822328,0.0810757,5,31,0,1.70504,67.0865,0.40865,0.18704,67.0865,0.40865,0.18704,1294.02,1679.98,2049.19,2127.89,2443.64,3731.59,150,299790,nan,nan,nan,nan,nan,nan
1.7274,0.925452,0.0810757,5,43,0,0.485849,61.1934,0.362217,0.443233,61.1934,0.362217,0.443233,1269.73,1648.82,2014.15,2092.44,2408.26,3731.74,150,299790,nan,nan,nan,nan,nan,nan
3.44126,0.94944,0.0810757,5,31,0,-0.822746,58.009,0.309185,0.481291,58.009,0.309185,0.481291,1276.58,1665.01,2042.26,2123.46,2452.3,3850.28,150,299790,nan,nan,nan,nan,nan,nan
4.0214,0.974387,0.0810757,6,63,0,-2.833,66.5656,0.323861,0.179574,66.5656,0.323861,0.179574,1266.08,1656.45,2034.81,2116.04,2443.93,3808.83,150,299790,nan,nan,nan,nan,nan,nan
2.52601,0.960336,0.0810757,4,31,0,-2.11941,64.8871,0.381149,0.297286,64.8871,0.381149,0.297286,1275.37,1656.81,2023.29,2101.65,2416.94,3720.98,150,299790,nan,nan,nan,nan,nan,nan
1.8849,0.967818,0.0810757,5,51,0,-0.865024,67.7555,0.42272,0.201975,67.7555,0.42272,0.201975,1287.8,1669.61,2034.22,2111.87,2423.2,3691.18,150,299790,nan,nan,nan,nan,nan,nan
3.95271,0.999885,0.0810757,5,31,0,-1.47603,76.1773,0.363503,-0.0776974,76.1773,0.363503,-0.0776974,1273.11,1667.41,2046.78,2127.76,2452.58,3761.76,150,299790,nan,nan,nan,nan,nan,nan
3.28234,0.956858,0.0810757,3,15,0,-2.61675,76.4398,0.38943,-0.0474129,76.4398,0.38943,-0.0474129,1275.13,1665.08,2038.62,2118.17,2436.71,3714.94,150,299790,nan,nan,nan,nan,nan,nan
2.8171,0.913524,0.0810757,5,31,0,-1.86105,76.5968,0.392888,-0.0813242,76.5968,0.392888,-0.0813242,1286.49,1680.57,2057.75,2138.01,2459.16,3742.25,150,299790,nan,nan,nan,nan,nan,nan
4.24122,0.999935,0.0810757,5,63,0,-2.43247,70.2664,0.336972,0.0349431,70.2664,0.336972,0.0349431,1276.58,1672.4,2055.15,2137.15,2467.31,3822.05,150,299790,nan,nan,nan,nan,nan,nan
2.19385,0.656287,0.0810757,5,35,0,1.87143,59.6371,0.351966,0.400519,59.6371,0.351966,0.400519,1293.04,1681.58,2056.52,2136.91,2461.32,3820.4,150,299790,nan,nan,nan,nan,nan,nan
3.0743,0.977677,0.0810757,2,3,0,-1.86259,59.7659,0.347906,0.426609,59.7659,0.347906,0.426609,1284.06,1669.91,2042.48,2122.4,2445.06,3800.07,150,299790,nan,nan,nan,nan,nan,nan
3.21645,0.996711,0.0810757,5,63,0,-2.12782,73.9659,0.269688,-0.180152,73.9659,0.269688,-0.180152,1252.29,1659.48,2059.31,2145.63,2495.05,3943.07,150,299790,nan,nan,nan,nan,nan,nan
4.44835,0.920935,0.0810757,4,19,0,-1.76097,70.2937,0.324188,0.0379579,70.2937,0.324188,0.0379579,1268.26,1663.48,2046.57,2128.76,2460.06,3825.35,150,299790,nan,nan,nan,nan,nan,nan
3.08535,0.936125,0.0810757,5,43,0,-2.34059,59.0526,0.265717,0.412805,59.0526,0.265717,0.412805,1258.97,1651.12,2034.97,2117.94,2455.04,3902.46,150,299790,nan,nan,nan,nan,nan,nan
3.16824,0.890729,0.0810757,1,3,0,-1.96605,58.1578,0.267159,0.391131,58.1578,0.267159,0.391131,1273.59,1670.56,2059.05,2143.01,2484.05,3946.29,150,299790,nan,nan,nan,nan,nan,nan
4.42589,0.993782,0.0810757,6,63,0,-2.88746,68.1957,0.322571,0.0976497,68.1957,0.322571,0.0976497,1270.83,1665.27,2047.68,2129.76,2460.88,3832.09,150,299790,nan,nan,nan,nan,nan,nan
3.80466,0.998587,0.0810757,5,63,0,-3.19998,62.623,0.268145,0.220099,62.623,0.268145,0.220099,1263.04,1660.97,2050.7,2134.89,2476.61,3929.32,150,299790,nan,nan,nan,nan,nan,nan
2.88188,0.970279,0.0810757,5,63,0,-1.77405,59.2822,0.243429,0.337727,59.2822,0.243429,0.337727,1257.12,1654.78,2045.96,2130.74,2475.85,3965.43,150,299790,nan,nan,nan,nan,nan,nan
1.1061,0.97925,0.0810757,5,35,0,-0.282325,62.4823,0.417628,0.393315,62.4823,0.417628,0.393315,1283.71,1660.53,2021.1,2098.05,2407.37,3686.2,150,299790,nan,nan,nan,nan,nan,nan
3.42647,0.990491,0.0810757,4,27,0,2.21334,59.3031,0.307837,0.395025,59.3031,0.307837,0.395025,1280.85,1672.81,2053.63,2135.59,2467.35,3872.22,150,299790,nan,nan,nan,nan,nan,nan
3.2007,0.999837,0.0810757,3,15,0,-2.59752,59.4501,0.319358,0.458227,59.4501,0.319358,0.458227,1270.09,1655.43,2029.08,2109.43,2434.53,3811.45,150,299790,nan,nan,nan,nan,nan,nan
1.01729,0.764181,0.0810757,3,11,0,-0.279945,59.5281,0.298259,0.490994,59.5281,0.298259,0.490994,1254.02,1637.16,2009.92,2090.24,2415.77,3804.46,150,299790,nan,nan,nan,nan,nan,nan
0.564264,0.991956,0.0810757,3,15,0,0.496457,56.1023,0.287576,0.460954,56.1023,0.287576,0.460954,1292.71,1690.22,2077.69,2161.26,2500.21,3948.52,150,299790,nan,nan,nan,nan,nan,nan
2.01197,0.94744,0.0810757,3,15,0,1.64508,55.5396,0.278761,0.636764,55.5396,0.278761,0.636764,1260.5,1645.83,2021.79,2102.97,2432.71,3855.73,150,299790,nan,nan,nan,nan,nan,nan
2.43309,0.977814,0.0810757,3,15,0,-1.40613,55.1314,0.296029,0.569635,55.1314,0.296029,0.569635,1285.13,1676.42,2057.17,2139.25,2472.09,3897.78,150,299790,nan,nan,nan,nan,nan,nan
2.74821,0.97881,0.0810757,3,15,0,-1.51555,54.2131,0.276509,0.621048,54.2131,0.276509,0.621048,1277.65,1668.95,2050.89,2133.37,2468.47,3914.66,150,299790,nan,nan,nan,nan,nan,nan
1.12337,0.936508,0.0810757,4,27,0,-0.282191,50.5973,0.282276,0.929962,50.5973,0.282276,0.929962,1267.01,1648.23,2019.67,2099.89,2425.98,3846.43,150,299790,nan,nan,nan,nan,nan,nan
-1.52992,0.848596,0.0810757,3,11,0,1.97142,49.3267,0.291032,1.07646,49.3267,0.291032,1.07646,1260.06,1635.37,2000.52,2079.34,2399.73,3798.86,150,299790,nan,nan,nan,nan,nan,nan
-1.01105,0.994848,0.0810757,4,23,0,2.86033,51.0865,0.242808,0.916556,51.0865,0.242808,0.916556,1249.56,1632.78,2008.58,2090.02,2422.07,3883.56,150,299790,nan,nan,nan,nan,nan,nan
-1.34417,0.965979,0.0810757,3,15,0,2.77955,51.5745,0.244334,0.893569,51.5745,0.244334,0.893569,1247.96,1630.8,2006.18,2087.51,2419.07,3876.8,150,299790,nan,nan,nan,nan,nan,nan
2.45006,0.994871,0.0810757,4,23,0,2.23327,52.2367,0.271442,0.749352,52.2367,0.271442,0.749352,1275.25,1664.14,2043.88,2125.94,2459.61,3908.48,150,299790,nan,nan,nan,nan,nan,nan
2.06936,0.92707,0.0810757,5,63,0,2.78863,52.9956,0.293401,0.687928,52.9956,0.293401,0.687928,1285.74,1675.2,2054.24,2135.99,2467.74,3896.65,150,299790,nan,nan,nan,nan,nan,nan
3.98443,0.944328,0.0810757,5,47,0,0.469361,72.3115,0.308064,-0.0262759,72.3115,0.308064,-0.0262759,1257.35,1653.94,2039.63,2122.5,2456.89,3835.94,150,299790,nan,nan,nan,nan,nan,nan
4.31326,0.999838,0.0810757,4,23,0,-3.89029,72.0831,0.320749,-0.0104875,72.0831,0.320749,-0.0104875,1263.32,1659.13,2043.08,2125.46,2457.5,3822.3,150,299790,nan,nan,nan,nan,nan,nan
3.92767,0.992456,0.0810757,5,63,0,-3.74302,66.8928,0.341979,0.143186,66.8928,0.341979,0.143186,1281.17,1674.31,2054.16,2135.56,2463.5,3818.15,150,299790,nan,nan,nan,nan,nan,nan
3.52331,0.836048,0.0810757,2,3,0,-2.36488,66.9181,0.338026,0.122055,66.9181,0.338026,0.122055,1284.56,1679.99,2062.31,2144.26,2474.45,3837.86,150,299790,nan,nan,nan,nan,nan,nan
3.55566,0.994279,0.0810757,2,3,0,-3.29652,67.9295,0.334116,0.159589,67.9295,0.334116,0.159589,1263.48,1651.97,2027.83,2108.44,2433.48,3780.65,150,299790,nan,nan,nan,nan,nan,nan
3.32225,0.991713,0.0810757,5,63,0,-2.65312,77.0006,0.358549,-0.136282,77.0006,0.358549,-0.136282,1281.54,1681.38,2066.36,2148.53,2478.02,3800.43,150,299790,nan,nan,nan,nan,nan,nan
3.33889,0.995074,0.0810757,5,31,0,-2.83044,77.0018,0.304657,-0.158756,77.0018,0.304657,-0.158756,1251.1,1651,2040.41,2124.06,2461.3,3839.07,150,299790,nan,nan,nan,nan,nan,nan
3.1879,0.748255,0.0810757,2,3,0,-1.05777,77.3535,0.307066,-0.15975,77.3535,0.307066,-0.15975,1250.39,1649.7,2038.32,2121.78,2458.13,3830.77,150,299790,nan,nan,nan,nan,nan,nan
4.04049,0.997303,0.0810757,2,3,0,-3.25015,76.6772,0.307462,-0.178313,76.6772,0.307462,-0.178313,1261.24,1664.66,2057.28,2141.59,2481.27,3865,150,299790,nan,nan,nan,nan,nan,nan
2.90694,0.975579,0.0810757,5,31,0,-2.20175,85.6,0.32718,-0.349357,85.6,0.32718,-0.349357,1259.94,1666.97,2061.55,2145.94,2484.4,3827.6,150,299790,nan,nan,nan,nan,nan,nan
3.57457,0.961365,0.0810757,5,31,0,-2.02975,77.5593,0.293744,-0.219966,77.5593,0.293744,-0.219966,1254.44,1659.67,2055.39,2140.51,2483.88,3885.95,150,299790,nan,nan,nan,nan,nan,nan
3.08012,0.940693,0.0810757,5,31,0,-2.36973,80.5971,0.310113,-0.242997,80.5971,0.310113,-0.242997,1250.73,1652.93,2044.24,2128.21,2466.15,3833,150,299790,nan,nan,nan,nan,nan,nan
3.72911,0.99624,0.0810757,6,63,0,-2.64895,64.7281,0.325403,0.252845,64.7281,0.325403,0.252845,1266.48,1654.74,2030.93,2111.71,2437.94,3801.66,150,299790,nan,nan,nan,nan,nan,nan
3.37296,0.999748,0.0810757,5,63,0,-2.94047,58.3221,0.290961,0.473504,58.3221,0.290961,0.473504,1267.19,1655.98,2034.72,2116.38,2447.52,3861.86,150,299790,nan,nan,nan,nan,nan,nan
2.08064,0.71688,0.0810757,3,15,0,1.96986,57.9661,0.245429,0.335227,57.9661,0.245429,0.335227,1272.97,1675.32,2070.94,2156.66,2505.52,4009.93,150,299790,nan,nan,nan,nan,nan,nan
2.23588,0.99416,0.0810757,6,63,0,-1.41403,81.931,0.386687,-0.151279,81.931,0.386687,-0.151279,1263.93,1654.52,2028.58,2108.17,2426.37,3690.44,150,299790,nan,nan,nan,nan,nan,nan
3.44965,0.994334,0.0810757,4,17,0,-1.79351,76.5475,0.35259,-0.132673,76.5475,0.35259,-0.132673,1280.44,1680.75,2066.64,2149.06,2479.76,3810.12,150,299790,nan,nan,nan,nan,nan,nan
4.3669,0.957453,0.0810757,5,43,0,-2.98573,70.2788,0.335781,0.0542164,70.2788,0.335781,0.0542164,1270.6,1664.14,2044.78,2126.35,2454.87,3805.41,150,299790,nan,nan,nan,nan,nan,nan
4.2969,0.998907,0.0810757,6,63,0,-4.1515,72.6457,0.343713,-0.0165941,72.6457,0.343713,-0.0165941,1273.76,1669.3,2051.3,2133.05,2461.82,3802.38,150,299790,nan,nan,nan,nan,nan,nan
3.89611,0.988601,0.0810757,5,31,0,-3.75095,78.5465,0.348073,-0.144599,78.5465,0.348073,-0.144599,1265.06,1661.72,2044.42,2126.2,2454.4,3775.15,150,299790,nan,nan,nan,nan,nan,nan
4.1726,0.999336,0.0810757,4,19,0,-3.86406,75.5581,0.340433,-0.0816827,75.5581,0.340433,-0.0816827,1265.84,1661.67,2044.17,2126.02,2455.03,3790.34,150,299790,nan,nan,nan,nan,nan,nan
2.72298,0.986492,0.0810757,5,63,0,-1.91857,65.1334,0.241694,0.0654737,65.1334,0.241694,0.0654737,1250.91,1654.49,2052.55,2138.84,2489.89,3987.54,150,299790,nan,nan,nan,nan,nan,nan
2.9769,0.871766,0.0810757,4,31,0,-1.22609,67.9498,0.281314,0.0899199,67.9498,0.281314,0.0899199,1249.74,1644.86,2031.05,2114.33,2451.62,3867.95,150,299790,nan,nan,nan,nan,nan,nan
4.02683,0.993128,0.0810757,1,3,0,-3.02813,67.4599,0.28061,0.0690622,67.4599,0.28061,0.0690622,1258.51,1657.17,2046.92,2130.97,2471.37,3899.29,150,299790,nan,nan,nan,nan,nan,nan
4.09732,0.994215,0.0810757,2,3,0,-3.9515,67.3309,0.279698,0.0617988,67.3309,0.279698,0.0617988,1260.74,1660.49,2051.41,2135.72,2477.18,3909.45,150,299790,nan,nan,nan,nan,nan,nan
3.78349,0.770877,0.0810757,5,35,0,-1.06645,79.8529,0.342884,-0.182057,79.8529,0.342884,-0.182057,1262.77,1660.97,2045.57,2127.77,2457.68,3782.76,150,299790,nan,nan,nan,nan,nan,nan
3.20177,0.865885,0.0810757,5,31,0,-2.07296,75.9095,0.292211,-0.154182,75.9095,0.292211,-0.154182,1248.95,1650.11,2041.85,2126.14,2466.49,3864.95,150,299790,nan,nan,nan,nan,nan,nan
3.52944,0.952544,0.0810757,5,31,0,-2.25834,79.8703,0.370743,-0.167282,79.8703,0.370743,-0.167282,1275.85,1673.18,2054.81,2136.13,2461.65,3758.84,150,299790,nan,nan,nan,nan,nan,nan
3.33698,0.931123,0.0810757,5,63,0,-1.3361,57.1598,0.283038,0.51024,57.1598,0.283038,0.51024,1268.81,1658.64,2038.87,2120.92,2453.91,3881.8,150,299790,nan,nan,nan,nan,nan,nan
3.28174,0.968994,0.0810757,4,31,0,-2.06719,59.7509,0.25999,0.306874,59.7509,0.25999,0.306874,1269.2,1668.27,2059.56,2144.19,2488.06,3960.66,150,299790,nan,nan,nan,nan,nan,nan
3.65339,0.859235,0.0810757,2,7,0,-1.5312,59.8644,0.270203,0.349635,59.8644,0.270203,0.349635,1265.58,1660.52,2046.89,2130.35,2469.23,3917.94,150,299790,nan,nan,nan,nan,nan,nan
4.32241,0.995472,0.0810757,5,47,0,-3.23157,67.0837,0.29304,0.0874589,67.0837,0.29304,0.0874589,1266,1664.26,2052.58,2136.21,2474.46,3888.38,150,299790,nan,nan,nan,nan,nan,nan
3.62463,0.986766,0.0810757,4,23,0,-3.1237,63.5765,0.350115,0.296266,63.5765,0.350115,0.296266,1277.5,1664.15,2037.3,2117.28,2439.76,3782.82,150,299790,nan,nan,nan,nan,nan,nan
3.77993,0.999561,0.0810757,5,51,0,-2.55546,80.6818,0.338785,-0.228284,80.6818,0.338785,-0.228284,1267.7,1669.99,2058.86,2141.99,2475.53,3810.81,150,299790,nan,nan,nan,nan,nan,nan
3.63492,0.999636,0.0810757,4,31,0,-3.18969,81.8677,0.334624,-0.248988,81.8677,0.334624,-0.248988,1261.96,1663.96,2052.92,2136.1,2469.88,3805.37,150,299790,nan,nan,nan,nan,nan,nan
2.05482,0.469039,0.0810757,2,3,0,-0.483552,81.2123,0.329928,-0.293597,81.2123,0.329928,-0.293597,1277.33,1686.95,2083.73,2168.6,2509.14,3867.67,150,299790,nan,nan,nan,nan,nan,nan
