# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-19 12:53:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmphi28_2lo/b4zv8afz.json
# random
#   seed = 12120
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230719135352.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40
-26.4173,0.999668,0.120628,3,15,0,29.0969,0.391792,72.5712,-0.21737,23.7597,0.391792,72.5712,-0.21737,23.7597,0.0143042,0.0199366,0.0273223,0.0342623,0.0414956,0.0501255,0.0595299,0.0684911,0.0776707,0.0879932,0.0970421,0.110199,0.118518,0.133432,0.14354,0.158079,0.17344,0.188116,0.206455,0.223097,0.244324,0.264254,0.28992,0.311002,0.339525,0.369364,0.404473,0.439441,0.47752,0.529389,0.57681,0.637269,0.707502,0.801087,0.894977,1.05789,1.23084,1.46974,2.01074,2.77243,14.537,15.258,15.9423,16.4338,16.8497,17.26,17.6334,17.9379,18.211,18.482,18.6945,18.9706,19.1286,19.386,19.5446,19.7541,19.9555,20.1319,20.3339,20.5022,20.6996,20.8698,21.0711,21.2235,21.4141,21.597,21.7942,21.9742,22.1547,22.3786,22.5649,22.7813,23.0084,23.2781,23.5188,23.8819,24.2107,24.5959,25.2765,25.974
-26.1585,0.999824,0.120628,2,3,0,26.4886,0.389055,72.6214,-0.208993,23.7588,0.389055,72.6214,-0.208993,23.7588,0.014297,0.0199248,0.0273036,0.0342363,0.0414613,0.0500806,0.0594726,0.0684213,0.0775875,0.0878943,0.0969288,0.110064,0.118369,0.133258,0.143348,0.15786,0.173193,0.187842,0.206146,0.222756,0.243942,0.263834,0.289449,0.31049,0.338957,0.368737,0.403778,0.43868,0.476687,0.52846,0.575796,0.636151,0.706267,0.799707,0.893461,1.05616,1.22893,1.46761,2.00831,2.76989,14.535,15.2558,15.9399,16.4312,16.847,17.2571,17.6304,17.9348,18.2078,18.4786,18.6911,18.967,19.125,19.3823,19.5408,19.7502,19.9515,20.1278,20.3297,20.4979,20.6952,20.8654,21.0667,21.219,21.4095,21.5924,21.7895,21.9695,22.15,22.3739,22.5601,22.7766,23.0036,23.2735,23.5142,23.8775,24.2064,24.5919,25.273,25.9711
-25.6354,0.985904,0.120628,3,15,0,27.0398,0.382147,74.791,-0.236889,23.7474,0.382147,74.791,-0.236889,23.7474,0.0143164,0.0199572,0.027356,0.0343104,0.0415607,0.0502133,0.0596453,0.0686353,0.0778468,0.0882079,0.0972929,0.110506,0.118862,0.133848,0.144007,0.158622,0.174069,0.188831,0.207283,0.224031,0.245401,0.265472,0.291325,0.312569,0.341318,0.371403,0.406814,0.442096,0.480528,0.532895,0.580791,0.641875,0.71286,0.807484,0.902452,1.0673,1.24238,1.4843,2.03235,2.80414,14.5266,15.2479,15.9327,16.4245,16.8408,17.2515,17.6253,17.9301,18.2036,18.4749,18.6878,18.9643,19.1226,19.3805,19.5393,19.7492,19.951,20.1278,20.3302,20.4989,20.6968,20.8675,21.0693,21.2221,21.4132,21.5966,21.7944,21.975,22.156,22.3806,22.5675,22.7846,23.0124,23.2831,23.5245,23.8888,24.2187,24.605,25.2874,25.9864
-30.4839,0.754431,0.120628,4,15,0,32.3459,0.438608,69.0412,-0.268604,23.734,0.438608,69.0412,-0.268604,23.734,0.0143626,0.0200305,0.0274691,0.0344638,0.0417582,0.0504655,0.0599586,0.0690076,0.0782798,0.0887088,0.0978526,0.111149,0.119557,0.134632,0.144848,0.159542,0.175066,0.189895,0.208422,0.225229,0.24666,0.266776,0.292667,0.313925,0.34267,0.37272,0.408052,0.443212,0.481468,0.53352,0.581054,0.641581,0.711791,0.805182,0.898703,1.0606,1.23201,1.46811,2.00064,2.74698,14.5202,15.2425,15.9282,16.4208,16.8377,17.249,17.6232,17.9285,18.2022,18.4738,18.6869,18.9635,19.1219,19.3797,19.5386,19.7484,19.95,20.1266,20.3287,20.4971,20.6945,20.8647,21.0659,21.2181,21.4084,21.5909,21.7876,21.9671,22.1468,22.3697,22.5551,22.7703,22.9958,23.2635,23.5021,23.8617,24.1871,24.5678,25.2398,25.9283
-29.0564,0.927431,0.120628,4,15,0,32.4176,0.406783,73.6937,-0.314858,23.7139,0.406783,73.6937,-0.314858,23.7139,0.0143884,0.0200746,0.0275426,0.0345701,0.0419037,0.050664,0.0602221,0.0693399,0.0786889,0.0892119,0.0984443,0.11188,0.120381,0.135635,0.14598,0.160869,0.176612,0.191663,0.210481,0.227566,0.249372,0.269856,0.296246,0.317933,0.347283,0.377996,0.414143,0.450152,0.489368,0.542784,0.591617,0.653863,0.726147,0.822413,0.918923,1.0862,1.26354,1.50807,2.06024,2.83477,14.504,15.2272,15.9139,16.4074,16.8252,17.2374,17.6127,17.9188,18.1935,18.466,18.6799,18.9577,19.1167,19.3758,19.5354,19.7463,19.949,20.1266,20.33,20.4995,20.6982,20.8696,21.0722,21.2256,21.4173,21.6014,21.7997,21.9807,22.1621,22.3871,22.5741,22.7914,23.019,23.2894,23.5303,23.8935,24.2219,24.606,25.2835,25.9765
-28.2728,0.996108,0.120628,4,15,0,29.7645,0.430667,75.0113,-0.287531,23.7319,0.430667,75.0113,-0.287531,23.7319,0.014376,0.0200531,0.0275059,0.0345163,0.0418291,0.0505609,0.0600835,0.0691633,0.0784695,0.0889396,0.0981217,0.111478,0.119925,0.135075,0.145344,0.160119,0.175732,0.19065,0.209292,0.226209,0.247787,0.268045,0.294128,0.315549,0.344521,0.374818,0.41045,0.44592,0.484521,0.53706,0.585052,0.646179,0.717103,0.811472,0.905995,1.06967,1.243,1.48179,2.02043,2.77532,14.5201,15.2428,15.9291,16.4221,16.8393,17.251,17.6257,17.9313,18.2054,18.4774,18.6908,18.9679,19.1265,19.3848,19.5439,19.7542,19.9562,20.1331,20.3357,20.5045,20.7023,20.873,21.0746,21.2273,21.418,21.601,21.7982,21.9782,22.1585,22.3821,22.5679,22.7837,23.0098,23.2783,23.5176,23.8782,24.2043,24.5859,25.2592,25.9485
-27.9758,0.679716,0.120628,4,31,0,31.3149,0.361266,67.2736,-0.245298,23.7456,0.361266,67.2736,-0.245298,23.7456,0.0143159,0.0199572,0.0273577,0.0343147,0.0415689,0.0502277,0.0596683,0.0686685,0.0778923,0.0882697,0.097371,0.110611,0.118987,0.134011,0.144198,0.15886,0.17436,0.189178,0.207705,0.224529,0.246003,0.26618,0.292181,0.313556,0.342495,0.372795,0.408478,0.44405,0.482821,0.535684,0.584065,0.64581,0.717618,0.813421,0.909658,1.07688,1.25469,1.50065,2.05866,2.84565,14.5247,15.2461,15.931,16.423,16.8394,17.2503,17.6243,17.9294,18.203,18.4746,18.6877,18.9646,19.1231,19.3813,19.5404,19.7506,19.9528,20.1299,20.3328,20.5019,20.7003,20.8714,21.0738,21.2271,21.4188,21.6029,21.8014,21.9827,22.1645,22.3901,22.5779,22.7961,23.025,23.2971,23.54,23.9064,24.2383,24.627,25.3135,26.0165
-27.6342,0.980278,0.120628,4,27,0,29.4147,0.350267,79.3701,-0.163031,23.7782,0.350267,79.3701,-0.163031,23.7782,0.0142549,0.0198575,0.0271989,0.0340933,0.0412757,0.0498415,0.0591726,0.0680614,0.0771648,0.0873999,0.0963711,0.109414,0.11766,0.132444,0.142464,0.156877,0.172107,0.186659,0.204848,0.221356,0.24242,0.262204,0.28769,0.308635,0.336985,0.36666,0.401601,0.436427,0.474381,0.526128,0.573488,0.633936,0.704248,0.798087,0.892392,1.05638,1.23091,1.47263,2.02217,2.79938,14.548,15.2678,15.9509,16.4415,16.8566,17.2661,17.6388,17.9427,18.2153,18.4857,18.6979,18.9735,19.1313,19.3883,19.5467,19.7559,19.9571,20.1334,20.3353,20.5036,20.701,20.8714,21.0728,21.2254,21.4162,21.5995,21.7971,21.9777,22.1588,22.3836,22.5708,22.7884,23.0168,23.2884,23.5309,23.8973,24.2293,24.6186,25.3072,26.0135
-27.3272,0.95218,0.120628,4,23,0,29.5821,0.340771,67.1317,-0.126709,23.7729,0.340771,67.1317,-0.126709,23.7729,0.0142289,0.0198153,0.0271323,0.0340009,0.0411542,0.0496824,0.0589696,0.0678143,0.0768703,0.0870498,0.0959704,0.108937,0.117134,0.131827,0.141783,0.156104,0.171234,0.185689,0.203754,0.220149,0.241067,0.260712,0.286019,0.306815,0.334964,0.36443,0.399124,0.433707,0.471399,0.522795,0.569841,0.6299,0.699777,0.793065,0.886853,1.05002,1.22381,1.46467,2.01294,2.78956,14.5388,15.2579,15.9403,16.4303,16.845,17.2539,17.626,17.9295,18.2017,18.4717,18.6836,18.9588,19.1163,19.3729,19.531,19.74,19.9408,20.1168,20.3184,20.4865,20.6836,20.8537,21.0549,21.2073,21.3979,21.581,21.7784,21.9589,22.1398,22.3645,22.5517,22.7692,22.9977,23.2694,23.5121,23.8789,24.2115,24.6016,25.292,26.0006
-25.7096,0.999168,0.120628,4,19,0,27.896,0.350254,77.1176,-0.156308,23.7684,0.350254,77.1176,-0.156308,23.7684,0.0142503,0.0198498,0.0271867,0.0340762,0.0412531,0.0498115,0.059134,0.068014,0.0771079,0.0873316,0.0962923,0.109319,0.117555,0.132319,0.142325,0.156718,0.171925,0.186456,0.204616,0.221098,0.242127,0.261878,0.28732,0.308228,0.336527,0.366147,0.401022,0.435782,0.473662,0.525307,0.572572,0.632899,0.703068,0.796715,0.890828,1.05448,1.22866,1.4699,2.01842,2.79428,14.5376,15.2572,15.9402,16.4307,16.8457,17.2551,17.6276,17.9314,18.2039,18.4743,18.6864,18.9619,19.1196,19.3766,19.5349,19.744,19.9451,20.1213,20.3231,20.4914,20.6887,20.8589,21.0603,21.2128,21.4035,21.5867,21.7843,21.9648,22.1458,22.3705,22.5576,22.7751,23.0034,23.275,23.5174,23.8836,24.2156,24.6049,25.2935,25.9998
-25.8385,0.996975,0.120628,5,47,0,26.8712,0.31677,73.248,-0.0928821,23.7833,0.31677,73.248,-0.0928821,23.7833,0.0142057,0.0197782,0.0270749,0.0339229,0.0410533,0.049553,0.0588081,0.0676213,0.0766446,0.0867869,0.0956749,0.108594,0.116761,0.131402,0.141323,0.155594,0.170674,0.185083,0.203093,0.219441,0.240303,0.259901,0.285153,0.30591,0.334015,0.363446,0.398113,0.432685,0.470382,0.521815,0.568924,0.629104,0.699176,0.792813,0.887046,1.0512,1.2263,1.46937,2.024,2.81185,14.5456,15.2642,15.9461,16.4358,16.8501,17.2587,17.6305,17.9337,18.2057,18.4756,18.6873,18.9623,19.1198,19.3763,19.5344,19.7433,19.9441,20.1201,20.3218,20.4899,20.6871,20.8573,21.0587,21.2113,21.4021,21.5855,21.7833,21.9642,22.1456,22.3709,22.5586,22.7769,23.0062,23.2792,23.523,23.8917,24.2263,24.619,25.3144,26.0283
-26.9662,0.997178,0.120628,3,15,0,27.9686,0.324228,74.8948,-0.0761505,23.7971,0.324228,74.8948,-0.0761505,23.7971,0.0141953,0.0197609,0.0270468,0.0338829,0.0409994,0.0494807,0.0587135,0.0675036,0.0765014,0.086613,0.0954723,0.108347,0.116485,0.131069,0.14095,0.155161,0.170174,0.184516,0.202438,0.218703,0.239454,0.258942,0.284048,0.304681,0.332609,0.361847,0.396279,0.430607,0.468028,0.519069,0.565805,0.625491,0.694965,0.787771,0.881135,1.04372,1.21706,1.4576,2.00623,2.78524,14.5578,15.2761,15.9577,16.447,16.861,17.2693,17.6408,17.9437,18.2154,18.485,18.6965,18.9712,19.1284,19.3846,19.5424,19.751,19.9516,20.1273,20.3286,20.4964,20.6932,20.8631,21.0641,21.2163,21.4068,21.5897,21.7871,21.9675,22.1485,22.3732,22.5604,22.7782,23.0069,23.2791,23.5223,23.89,24.2236,24.6153,25.309,26.0214
-26.0899,0.915794,0.120628,5,31,0,28.8647,0.333412,60.9886,-0.117257,23.7824,0.333412,60.9886,-0.117257,23.7824,0.0142221,0.0198043,0.0271153,0.0339779,0.0411244,0.0496443,0.0589221,0.0677576,0.0768041,0.0869727,0.0958839,0.108837,0.117025,0.131703,0.14165,0.155956,0.171072,0.185514,0.203564,0.219946,0.240848,0.26048,0.285773,0.30656,0.334698,0.364156,0.398846,0.433429,0.471127,0.52254,0.56961,0.629713,0.699657,0.793062,0.886996,1.05049,1.22469,1.46624,2.01649,2.79656,14.5472,15.2662,15.9484,16.4383,16.8529,17.2617,17.6338,17.9371,18.2093,18.4793,18.6911,18.9662,19.1238,19.3803,19.5384,19.7474,19.9482,20.1242,20.3259,20.4939,20.6911,20.8612,21.0625,21.2149,21.4056,21.5888,21.7864,21.9669,22.148,22.373,22.5602,22.7781,23.0068,23.2789,23.522,23.8893,24.2225,24.6134,25.3053,26.0155
-26.51,0.912789,0.120628,3,15,0,27.9153,0.326813,57.5939,-0.122108,23.7807,0.326813,57.5939,-0.122108,23.7807,0.0142246,0.0198089,0.0271231,0.0339893,0.0411404,0.0496664,0.058952,0.0677957,0.0768515,0.0870318,0.095954,0.108924,0.117125,0.131825,0.141789,0.15612,0.171265,0.185737,0.203826,0.220246,0.241199,0.260882,0.286244,0.307092,0.335316,0.364869,0.399679,0.434387,0.472229,0.52385,0.571121,0.631494,0.701771,0.795646,0.890081,1.0545,1.22975,1.47286,2.02692,2.81279,14.5459,15.265,15.9474,16.4374,16.852,17.261,17.6331,17.9367,18.2089,18.479,18.691,18.9663,19.1239,19.3807,19.5389,19.748,19.949,20.1251,20.327,20.4952,20.6925,20.8629,21.0643,21.217,21.4079,21.5913,21.7892,21.97,22.1514,22.3767,22.5643,22.7825,23.0116,23.2843,23.5278,23.8959,24.2297,24.6215,25.3148,26.0263
-26.3404,0.915655,0.120628,5,63,0,28.3298,0.358166,59.9279,-0.207982,23.7575,0.358166,59.9279,-0.207982,23.7575,0.0142881,0.0199117,0.0272851,0.0342133,0.0414343,0.0500499,0.0594396,0.0683878,0.0775553,0.087866,0.096906,0.110053,0.118368,0.133278,0.143386,0.157928,0.1733,0.18799,0.206355,0.223027,0.244302,0.264288,0.290039,0.311204,0.339854,0.369847,0.405163,0.440365,0.478728,0.531031,0.578897,0.639985,0.711028,0.805819,0.901051,1.06657,1.24262,1.48626,2.03947,2.82057,14.5324,15.253,15.9371,16.4285,16.8443,17.2545,17.6279,17.9324,18.2055,18.4766,18.6892,18.9655,19.1236,19.3813,19.54,19.7498,19.9515,20.1282,20.3306,20.4993,20.6971,20.8679,21.0698,21.2227,21.4139,21.5976,21.7956,21.9765,22.1579,22.3831,22.5705,22.7883,23.0169,23.2887,23.5312,23.8974,24.2292,24.618,25.3051,26.0092
-25.5933,0.999291,0.120628,5,31,0,27.8305,0.33557,73.1719,-0.132895,23.7801,0.33557,73.1719,-0.132895,23.7801,0.0142325,0.0198214,0.0271424,0.0340156,0.0411742,0.0497097,0.0590058,0.0678599,0.0769264,0.0871188,0.0960515,0.109037,0.117247,0.131964,0.141938,0.156285,0.171446,0.185932,0.204037,0.22047,0.241439,0.261136,0.286512,0.307368,0.335602,0.365161,0.39997,0.434674,0.472504,0.524096,0.571331,0.631642,0.701827,0.795546,0.88979,1.0538,1.22852,1.47075,2.02232,2.80388,14.5465,15.2658,15.9483,16.4385,16.8532,17.2623,17.6346,17.9382,18.2105,18.4806,18.6926,18.968,19.1256,19.3824,19.5406,19.7497,19.9507,20.1269,20.3286,20.4968,20.6941,20.8644,21.0658,21.2184,21.4092,21.5925,21.7902,21.9709,22.1521,22.3771,22.5645,22.7824,23.0112,23.2834,23.5265,23.8939,24.227,24.6178,25.3093,26.0189
-25.4513,0.991577,0.120628,5,47,0,28.1672,0.358939,67.4255,-0.203778,23.7583,0.358939,67.4255,-0.203778,23.7583,0.0142853,0.0199071,0.0272776,0.0342027,0.0414201,0.0500311,0.0594151,0.0683576,0.0775187,0.0878218,0.0968548,0.109991,0.118298,0.133195,0.143293,0.157822,0.173177,0.187852,0.206197,0.222849,0.244099,0.264061,0.289779,0.310916,0.339527,0.369478,0.404743,0.439893,0.478198,0.530419,0.578209,0.639196,0.710121,0.804749,0.899814,1.06504,1.24077,1.48396,2.03617,2.81587,14.5328,15.2534,15.9374,16.4286,16.8444,17.2545,17.6278,17.9323,18.2054,18.4764,18.6889,18.9651,19.1232,19.3808,19.5395,19.7492,19.9508,20.1274,20.3297,20.4984,20.6962,20.8669,21.0687,21.2216,21.4127,21.5963,21.7942,21.9751,22.1564,22.3814,22.5688,22.7865,23.015,23.2866,23.5291,23.8952,24.2268,24.6155,25.3024,26.0064
-26.0005,0.999589,0.120628,5,31,0,26.5848,0.377541,73.1274,-0.246895,23.7386,0.377541,73.1274,-0.246895,23.7386,0.0143225,0.0199674,0.0273728,0.0343344,0.0415932,0.0502571,0.0597028,0.0687072,0.0779345,0.0883149,0.0974179,0.110659,0.119034,0.134055,0.144239,0.158893,0.174383,0.189188,0.207696,0.224497,0.245938,0.266078,0.292026,0.31335,0.342212,0.37242,0.407982,0.44342,0.482029,0.534646,0.582778,0.644175,0.715536,0.81068,0.906188,1.07201,1.24816,1.49159,2.04316,2.82,14.5187,15.2402,15.9252,16.4172,16.8337,17.2446,17.6186,17.9236,18.1972,18.4688,18.6818,18.9585,19.1169,19.375,19.534,19.7441,19.9461,20.123,20.3257,20.4946,20.6927,20.8636,21.0657,21.2187,21.4101,21.5938,21.7918,21.9727,22.1539,22.3789,22.5661,22.7836,23.0117,23.2828,23.5247,23.8896,24.2199,24.6068,25.2901,25.9898
